geometry;og_line_id;type;censored;f_set;length;id;Area;b_group
LINESTRING Z (-0.9078988994117747 15.694685095823182 0, -0.9081601763755986 15.695111605941483 0);932;fracture;1;1;0.0005;;;-9999
LINESTRING Z (-0.9081601763755986 15.695111605941483 0, -0.9081601763756022 15.695111605941488 0, -0.9081601763756022 15.695111605941488 0, -1.0079629629574332 15.858030286902988 0);933;fracture;0;1;0.1911;;;-9999
LINESTRING Z (-1.069042465821788 15.957736842012906 0, -1.0690424658217887 15.957736842012908 0, -1.0690424658217887 15.957736842012908 0, -1.5113373790423417 16.67974177119182 0);934;fracture;1;1;0.8467;;;-9999
LINESTRING Z (-1.5113373790423417 16.67974177119182 0, -3.046334423183851 19.185480361028564 0, -3.046334423183851 19.185480361028564 0, -3.0463344231838514 19.185480361028564 0);935;fracture;1;1;2.9385;;;-9999
LINESTRING Z (18.007002674086486 -13.828532880110032 0, 17.62941991908872 -13.21216447492921 0, 17.62941991908872 -13.21216447492921 0, 17.62941991908872 -13.212164474929208 0);936;fracture;1;1;0.7228;;;-9999
LINESTRING Z (15.626270277064991 -9.94221071287247 0, 15.626270277064991 -9.942210712872468 0, 15.626270277064991 -9.942210712872468 0, 15.594652521162741 -9.89059769420857 0);937;fracture;1;1;0.0605;;;-9999
LINESTRING Z (15.594652521162741 -9.89059769420857 0, 15.272085962900954 -9.364038066024118 0);938;fracture;1;1;0.6175;;;-9999
LINESTRING Z (14.940401455414504 -8.822594241599939 0, 14.512846798145913 -8.124651396647096 0);939;fracture;1;1;0.8185;;;-9999
LINESTRING Z (14.353271189786051 -7.864159194795585 0, 13.924628017719465 -7.164439451610036 0, 13.924628017719465 -7.164439451610036 0, 13.924628017719465 -7.164439451610035 0);940;fracture;1;1;0.8206;;;-9999
LINESTRING Z (13.796441065404883 -6.955186284410713 0, 13.645170299447088 -6.708250958234499 0);941;fracture;1;1;0.2896;;;-9999
LINESTRING Z (12.856437160769119 -5.420718144922942 0, 12.664797419273594 -5.107884255473832 0);942;fracture;1;1;0.3669;;;-9999
LINESTRING Z (12.664797419273594 -5.107884255473832 0, 12.062779079686587 -4.1251458254228 0);943;fracture;0;1;1.1525;;;-9999
LINESTRING Z (12.062779079686587 -4.1251458254228 0, 11.597409472675462 -3.3654736245703814 0);944;fracture;0;1;0.8909;;;-9999
LINESTRING Z (11.597409472675462 -3.3654736245703814 0, 10.68266897314098 -1.872245622524286 0);945;fracture;0;1;1.7511;;;-9999
LINESTRING Z (10.68266897314098 -1.872245622524286 0, 10.617914721584894 -1.7665403851107333 0);946;fracture;1;1;0.124;;;-9999
LINESTRING Z (10.323240177939534 -1.2855118526631875 0, 10.270618853721746 -1.199612480254583 0);947;fracture;1;1;0.1007;;;-9999
LINESTRING Z (10.270618853721746 -1.199612480254583 0, 9.961900155088818 -0.6956581830648136 0);948;fracture;0;1;0.591;;;-9999
LINESTRING Z (9.961900155088818 -0.6956581830648136 0, 9.776313376802312 -0.3927051878842542 0);949;fracture;0;1;0.3553;;;-9999
LINESTRING Z (9.776313376802312 -0.3927051878842542 0, 9.451225417773575 0.1379703903772995 0);950;fracture;0;1;0.6223;;;-9999
LINESTRING Z (9.451225417773575 0.1379703903772995 0, 9.195235967698341 0.55584913880404 0);951;fracture;0;1;0.4901;;;-9999
LINESTRING Z (9.195235967698341 0.55584913880404 0, 8.34194565275044 1.9487654826232599 0);952;fracture;0;1;1.6335;;;-9999
LINESTRING Z (8.34194565275044 1.9487654826232599 0, 7.4250071532771145 3.4455815132510654 0);953;fracture;0;1;1.7553;;;-9999
LINESTRING Z (7.4250071532771145 3.4455815132510654 0, 7.2756457029787205 3.6894000608339916 0);954;fracture;1;1;0.2859;;;-9999
LINESTRING Z (6.283616688047892 5.308794309466008 0, 6.19938542578693 5.446293938617408 0);955;fracture;1;1;0.1612;;;-9999
LINESTRING Z (6.19938542578693 5.446293938617408 0, 5.776234725803107 6.137047736686706 0);956;fracture;0;1;0.8101;;;-9999
LINESTRING Z (5.776234725803107 6.137047736686706 0, 5.480246010816991 6.620221530491436 0);957;fracture;0;1;0.5666;;;-9999
LINESTRING Z (5.480246010816991 6.620221530491436 0, 4.777185994028671 7.767901014150007 0);958;fracture;1;1;1.3459;;;-9999
LINESTRING Z (4.273432014387905 8.590232100315495 0, 2.5142976882093393 11.461853764106609 0);959;fracture;1;1;3.3676;;;-9999
LINESTRING Z (1.854045846388538 12.53965292038215 0, 1.2127300180415537 13.586540812118058 0, 1.2127300180415537 13.586540812118058 0, 1.2127300180415532 13.586540812118058 0);960;fracture;1;1;1.2277;;;-9999
LINESTRING Z (0.9068684334925616 14.085831138752958 0, -0.5868046965522998 16.524112317756064 0);961;fracture;1;1;2.8594;;;-9999
LINESTRING Z (-0.5868046965522998 16.524112317756064 0, -0.8692824145255417 16.98523067716661 0);962;fracture;0;1;0.5408;;;-9999
LINESTRING Z (-0.8692824145255417 16.98523067716661 0, -2.343600242715289 19.39191614270473 0, -2.343600242715289 19.39191614270473 0, -2.34360024271529 19.39191614270473 0);963;fracture;1;1;2.8224;;;-9999
LINESTRING Z (16.875042280584367 -10.627130422694385 0, 16.433999175718863 -9.907168953152285 0);964;fracture;1;1;0.8443;;;-9999
LINESTRING Z (16.433999175718863 -9.907168953152285 0, 16.048053832517542 -9.277149407695635 0);965;fracture;1;1;0.7388;;;-9999
LINESTRING Z (15.387164436593093 -8.198309504190831 0, 15.26236116458747 -7.994579877481821 0);966;fracture;1;1;0.2389;;;-9999
LINESTRING Z (14.981300060665962 -7.535774007538199 0, 14.965413691085752 -7.509841000395632 0);967;fracture;1;1;0.0304;;;-9999
LINESTRING Z (13.137901999072035 -4.526599705219269 0, 13.002913544220362 -4.306243723561048 0);968;fracture;1;1;0.2584;;;-9999
LINESTRING Z (13.002913544220362 -4.306243723561048 0, 12.922753554499412 -4.175390064675313 0);969;fracture;0;1;0.1535;;;-9999
LINESTRING Z (12.922753554499412 -4.175390064675313 0, 12.858322328750402 -4.070212136570527 0);970;fracture;0;1;0.1233;;;-9999
LINESTRING Z (12.858322328750402 -4.070212136570527 0, 12.443599866801042 -3.3932166459637 0);971;fracture;0;1;0.7939;;;-9999
LINESTRING Z (12.443599866801042 -3.3932166459637 0, 12.273324359135867 -3.1152578628578356 0);972;fracture;0;1;0.326;;;-9999
LINESTRING Z (12.273324359135867 -3.1152578628578356 0, 11.433741534191162 -1.744717709795399 0);973;fracture;1;1;1.6073;;;-9999
LINESTRING Z (10.953476895318914 -0.9607307675734716 0, 10.953476895318914 -0.9607307675734715 0, 10.953476895318914 -0.9607307675734715 0, 10.637006113091138 -0.4441219215756845 0);974;fracture;1;1;0.6058;;;-9999
LINESTRING Z (10.637006113091138 -0.4441219215756845 0, 10.41103861663162 -0.0752511943723745 0);975;fracture;0;1;0.4326;;;-9999
LINESTRING Z (10.41103861663162 -0.0752511943723745 0, 10.131151948812901 0.3816375188735952 0, 10.131151948812901 0.3816375188735952 0, 10.131151948812901 0.3816375188735955 0);976;fracture;1;1;0.5358;;;-9999
LINESTRING Z (9.705827074838446 1.0759404519006046 0, 8.993066209485692 2.2394556602563918 0);977;fracture;1;1;1.3645;;;-9999
LINESTRING Z (8.993066209485692 2.2394556602563918 0, 7.932386930222799 3.970915021453855 0);978;fracture;1;1;2.0305;;;-9999
LINESTRING Z (6.755878878332405 5.891453981529947 0, 6.700050389113162 5.982588749758233 0);979;fracture;1;1;0.1069;;;-9999
LINESTRING Z (6.700050389113162 5.982588749758233 0, 6.089990593723446 6.978454101584275 0);980;fracture;0;1;1.1679;;;-9999
LINESTRING Z (6.089990593723446 6.978454101584275 0, 6.073932272173998 7.0046678041761 0);981;fracture;0;1;0.0307;;;-9999
LINESTRING Z (6.073932272173998 7.0046678041761 0, 5.7892295402913 7.469418289939676 0);982;fracture;1;1;0.545;;;-9999
LINESTRING Z (4.944445953438149 8.848448198640591 0, 3.1039720553600536 11.852849078500778 0, 3.1039720553600536 11.852849078500778 0, 3.103972055360053 11.852849078500778 0);983;fracture;1;1;3.5233;;;-9999
LINESTRING Z (2.7395976928342005 12.447656022796119 0, 1.9860990884757432 13.677671766171748 0);984;fracture;1;1;1.4425;;;-9999
LINESTRING Z (1.4666570084439174 14.525612203639339 0, 1.466657008443917 14.525612203639339 0, 1.466657008443917 14.525612203639339 0, 0.7239750970822915 15.737970711022221 0);985;fracture;1;1;1.4218;;;-9999
LINESTRING Z (0.7239750970822915 15.737970711022221 0, 0.3128172215643468 16.40914734887484 0);986;fracture;0;1;0.7871;;;-9999
LINESTRING Z (0.3128172215643468 16.40914734887484 0, -0.2608449999942021 17.345597077932567 0);987;fracture;0;1;1.0982;;;-9999
LINESTRING Z (-0.2608449999942021 17.345597077932567 0, -1.5280842639312635 19.414246225058005 0);988;fracture;1;1;2.4259;;;-9999
LINESTRING Z (-1.7314517970519234 19.746224633488975 0, -2.0888606915214893 20.329661105006192 0, -2.0888606915214893 20.329661105006192 0, -2.08886069152149 20.329661105006192 0);989;fracture;1;1;0.6842;;;-9999
LINESTRING Z (18.418889504382182 -11.793732731957265 0, 18.38779383158454 -11.74297196495555 0, 18.38779383158454 -11.74297196495555 0, 18.38779383158454 -11.742971964955549 0);990;fracture;1;1;0.0595;;;-9999
LINESTRING Z (17.828927029194876 -10.830674368897546 0, 16.82061128273846 -9.184693559827691 0);991;fracture;1;1;1.9303;;;-9999
LINESTRING Z (14.159323329222074 -4.840390781366508 0, 13.97715043966623 -4.543010639089137 0);992;fracture;1;1;0.3487;;;-9999
LINESTRING Z (13.904119410441687 -4.42379433904357 0, 13.742528766143973 -4.160012780167789 0);993;fracture;1;1;0.3093;;;-9999
LINESTRING Z (13.742528766143973 -4.160012780167789 0, 13.588730147396275 -3.908950971592625 0);994;fracture;0;1;0.2944;;;-9999
LINESTRING Z (13.588730147396275 -3.908950971592625 0, 13.193512567691958 -3.2637953703967653 0);995;fracture;0;1;0.7566;;;-9999
LINESTRING Z (13.193512567691958 -3.2637953703967653 0, 12.887489703753815 -2.7642417702977973 0);996;fracture;0;1;0.5858;;;-9999
LINESTRING Z (12.887489703753815 -2.7642417702977973 0, 12.767240845449695 -2.5679467964498435 0);997;fracture;1;1;0.2302;;;-9999
LINESTRING Z (12.61937461556022 -2.326569055833446 0, 12.389536823516716 -1.9513804343801864 0);998;fracture;1;1;0.44;;;-9999
LINESTRING Z (9.95875459116951 2.016643391026201 0, 9.633830680287524 2.5470511760868026 0);999;fracture;1;1;0.622;;;-9999
LINESTRING Z (9.633830680287524 2.5470511760868026 0, 8.63504557960272 4.177474100542397 0);1000;fracture;0;1;1.912;;;-9999
LINESTRING Z (8.63504557960272 4.177474100542397 0, 8.518895395988489 4.367078372687151 0);1001;fracture;1;1;0.2224;;;-9999
LINESTRING Z (7.3345505626649485 6.300410142841995 0, 7.3345505626649485 6.300410142841996 0, 7.3345505626649485 6.300410142841996 0, 6.835087610451973 7.115736529515128 0);1002;fracture;1;1;0.9561;;;-9999
LINESTRING Z (6.835087610451973 7.115736529515128 0, 6.67260703774942 7.380970812977388 0);1003;fracture;0;1;0.311;;;-9999
LINESTRING Z (6.67260703774942 7.380970812977388 0, 6.388864314280726 7.844154175117685 0);1004;fracture;1;1;0.5432;;;-9999
LINESTRING Z (5.565996728963316 9.187408268488777 0, 5.506333717402515 9.284802534506655 0);1005;fracture;1;1;0.1142;;;-9999
LINESTRING Z (5.3685605670744065 9.509704270140677 0, 5.3435480017054005 9.550534935264848 0);1006;fracture;1;1;0.0479;;;-9999
LINESTRING Z (5.3435480017054005 9.550534935264848 0, 3.5349321816132084 12.502930493217752 0);1007;fracture;0;1;3.4623;;;-9999
LINESTRING Z (3.5349321816132084 12.502930493217752 0, 3.379318776749855 12.75695476977919 0);1008;fracture;0;1;0.2979;;;-9999
LINESTRING Z (3.379318776749855 12.75695476977919 0, 2.8860102079749215 13.562234703179849 0);1009;fracture;1;1;0.9444;;;-9999
LINESTRING Z (2.1439529344772166 14.77357354788242 0, 1.7888118744296855 15.35330799257923 0);1010;fracture;1;1;0.6799;;;-9999
LINESTRING Z (1.4151783853882145 15.963229591789977 0, 1.1391449084342768 16.41382833263454 0);1011;fracture;1;1;0.5284;;;-9999
LINESTRING Z (1.1391449084342768 16.41382833263454 0, 0.9575959603799719 16.710189948977824 0);1012;fracture;0;1;0.3475;;;-9999
LINESTRING Z (0.9575959603799719 16.710189948977824 0, -1.3538624707091753 20.483428869332133 0);1013;fracture;1;1;4.4249;;;-9999
LINESTRING Z (19.03949054626988 -11.45322231109404 0, 18.865037154768746 -11.168443524789096 0);1014;fracture;1;1;0.334;;;-9999
LINESTRING Z (18.36713838960246 -10.355670526644994 0, 17.51992595380631 -8.972675750032067 0);1015;fracture;1;1;1.6219;;;-9999
LINESTRING Z (14.857160669332924 -4.6259613674554 0, 14.691693608995967 -4.355851923260969 0);1016;fracture;1;1;0.3168;;;-9999
LINESTRING Z (14.691693608995967 -4.355851923260969 0, 14.588776206295206 -4.187848923843275 0);1017;fracture;0;1;0.197;;;-9999
LINESTRING Z (14.588776206295206 -4.187848923843275 0, 14.500505837639636 -4.043755832639259 0);1018;fracture;0;1;0.169;;;-9999
LINESTRING Z (14.500505837639636 -4.043755832639259 0, 14.071661259093244 -3.3437073122807366 0);1019;fracture;0;1;0.821;;;-9999
LINESTRING Z (14.071661259093244 -3.3437073122807366 0, 13.99677474683153 -3.2214621103445964 0);1020;fracture;0;1;0.1434;;;-9999
LINESTRING Z (13.99677474683153 -3.2214621103445964 0, 13.775408118134864 -2.8601018678970154 0);1021;fracture;0;1;0.4238;;;-9999
LINESTRING Z (13.775408118134864 -2.8601018678970154 0, 13.757558159468756 -2.8309634858868584 0, 13.757558159468756 -2.8309634858868584 0, 13.757558159468756 -2.8309634858868575 0);1022;fracture;1;1;0.0342;;;-9999
LINESTRING Z (13.730135917723668 -2.786199250266503 0, 13.730135917723668 -2.786199250266502 0, 13.730135917723668 -2.786199250266502 0, 13.715826575298049 -2.762840591923865 0);1023;fracture;1;1;0.0274;;;-9999
LINESTRING Z (13.715826575298049 -2.762840591923865 0, 13.625925856002107 -2.6160861063346705 0);1024;fracture;1;1;0.1721;;;-9999
LINESTRING Z (13.561971868471154 -2.511687224824204 0, 13.520608272141251 -2.4441650364696086 0);1025;fracture;1;1;0.0792;;;-9999
LINESTRING Z (7.9186698474748995 6.700473607721597 0, 7.660629810403342 7.121699746938512 0);1026;fracture;1;1;0.494;;;-9999
LINESTRING Z (7.660629810403342 7.121699746938512 0, 7.381673706729797 7.577069401566239 0);1027;fracture;0;1;0.534;;;-9999
LINESTRING Z (7.381673706729797 7.577069401566239 0, 7.320602619002684 7.676762219754508 0);1028;fracture;1;1;0.1169;;;-9999
LINESTRING Z (6.141021550202213 9.602317591483109 0, 5.9570541715798955 9.902627068719179 0);1029;fracture;1;1;0.3522;;;-9999
LINESTRING Z (5.9570541715798955 9.902627068719179 0, 4.573265808051494 12.161531680877175 0);1030;fracture;0;1;2.6491;;;-9999
LINESTRING Z (4.573265808051494 12.161531680877175 0, 3.859018678990572 13.327473075226248 0);1031;fracture;1;1;1.3673;;;-9999
LINESTRING Z (2.334152205740378 15.81667445900365 0, 1.8594126800260005 16.591642172618116 0);1032;fracture;1;1;0.9088;;;-9999
LINESTRING Z (1.8594126800260005 16.591642172618116 0, -0.4422134453276925 20.34883077678294 0, -0.4422134453276925 20.34883077678294 0, -0.4422134453276932 20.34883077678294 0);1033;fracture;1;1;4.4061;;;-9999
LINESTRING Z (19.602930712812384 -11.019402126718262 0, 19.033239087154726 -10.089434022762992 0);1034;fracture;1;1;1.0906;;;-9999
LINESTRING Z (19.033239087154726 -10.089434022762992 0, 18.88054518514596 -9.840175560568296 0);1035;fracture;1;1;0.2923;;;-9999
LINESTRING Z (18.875227739632063 -9.831495329896596 0, 18.87522773963206 -9.83149532989659 0, 18.87522773963206 -9.83149532989659 0, 18.689195517716737 -9.527815189804201 0);1036;fracture;1;1;0.3561;;;-9999
LINESTRING Z (18.63085663873776 -9.43258244593453 0, 18.520676776281828 -9.25272416266784 0);1037;fracture;1;1;0.2109;;;-9999
LINESTRING Z (18.455211684935193 -9.145858546020222 0, 18.379536742917278 -9.022326306514188 0);1038;fracture;1;1;0.1449;;;-9999
LINESTRING Z (16.34446749584752 -5.7002667853998314 0, 16.219888015363324 -5.496902477343036 0);1039;fracture;1;1;0.2385;;;-9999
LINESTRING Z (15.591016633305108 -4.47032897605754 0, 15.404569958673985 -4.165972280809813 0);1040;fracture;1;1;0.3569;;;-9999
LINESTRING Z (15.404569958673985 -4.165972280809813 0, 15.28492561741237 -3.9706641242898764 0);1041;fracture;0;1;0.229;;;-9999
LINESTRING Z (15.28492561741237 -3.9706641242898764 0, 14.841753879671236 -3.2472278613855203 0);1042;fracture;0;1;0.8484;;;-9999
LINESTRING Z (14.841753879671236 -3.2472278613855203 0, 14.737439206706979 -3.076943949419472 0);1043;fracture;0;1;0.1997;;;-9999
LINESTRING Z (14.737439206706979 -3.076943949419472 0, 14.685463001983726 -2.992097674030615 0);1044;fracture;0;1;0.0995;;;-9999
LINESTRING Z (14.685463001983726 -2.992097674030615 0, 14.534355947886276 -2.745429592099363 0);1045;fracture;0;1;0.2893;;;-9999
LINESTRING Z (14.534355947886276 -2.745429592099363 0, 14.48292153758094 -2.6614677452414415 0);1046;fracture;0;1;0.0985;;;-9999
LINESTRING Z (14.48292153758094 -2.6614677452414415 0, 14.475971943414361 -2.6501231850982374 0);1047;fracture;0;1;0.0133;;;-9999
LINESTRING Z (14.475971943414361 -2.6501231850982374 0, 14.313412004419924 -2.384759343614307 0);1048;fracture;1;1;0.3112;;;-9999
LINESTRING Z (8.984869830111966 6.313585584602459 0, 8.78547612981126 6.639077083964436 0);1049;fracture;1;1;0.3817;;;-9999
LINESTRING Z (8.78547612981126 6.639077083964436 0, 8.632578929198571 6.8886674120471145 0);1050;fracture;0;1;0.2927;;;-9999
LINESTRING Z (8.632578929198571 6.8886674120471145 0, 8.469013267931329 7.155673000737816 0);1051;fracture;0;1;0.3131;;;-9999
LINESTRING Z (8.469013267931329 7.155673000737816 0, 8.402727330050432 7.263878572302665 0);1052;fracture;0;1;0.1269;;;-9999
LINESTRING Z (8.402727330050432 7.263878572302665 0, 8.278329042145224 7.466947100482167 0);1053;fracture;0;1;0.2381;;;-9999
LINESTRING Z (8.278329042145224 7.466947100482167 0, 8.194801839803924 7.603297417902322 0);1054;fracture;0;1;0.1599;;;-9999
LINESTRING Z (8.194801839803924 7.603297417902322 0, 8.033747404188766 7.866203666435837 0);1055;fracture;1;1;0.3083;;;-9999
LINESTRING Z (6.801811510632949 9.877223375215967 0, 5.79801843357981 11.5158213510119 0);1056;fracture;1;1;1.9216;;;-9999
LINESTRING Z (5.79801843357981 11.5158213510119 0, 2.684951506308056 16.597610897239978 0);1057;fracture;0;1;5.9595;;;-9999
LINESTRING Z (2.684951506308056 16.597610897239978 0, 0.3336944242757546 20.435817379500882 0);1058;fracture;1;1;4.5011;;;-9999
LINESTRING Z (20.265104433241124 -10.746755201293503 0, 19.735232985056726 -9.881789799284606 0);1059;fracture;1;1;1.0144;;;-9999
LINESTRING Z (18.453461144160215 -7.789417584394286 0, 18.05545593925218 -7.139711446717841 0);1060;fracture;1;1;0.7619;;;-9999
LINESTRING Z (17.5256308017655 -6.2748216425759535 0, 17.33464349197787 -5.9630527866485314 0);1061;fracture;1;1;0.3656;;;-9999
LINESTRING Z (17.33464349197787 -5.9630527866485314 0, 16.882916969543263 -5.225651640739358 0, 16.882916969543263 -5.225651640739358 0, 16.882916969543263 -5.225651640739356 0);1062;fracture;1;1;0.8648;;;-9999
LINESTRING Z (16.845547359916978 -5.164649260777061 0, 16.56537691824755 -4.707297313356653 0);1063;fracture;1;1;0.5363;;;-9999
LINESTRING Z (16.56537691824755 -4.707297313356653 0, 16.128236857953468 -3.993707197712457 0);1064;fracture;0;1;0.8368;;;-9999
LINESTRING Z (16.128236857953468 -3.993707197712457 0, 15.455908557780953 -2.8961943567520234 0);1065;fracture;0;1;1.2871;;;-9999
LINESTRING Z (15.455908557780953 -2.8961943567520234 0, 15.031814911144918 -2.2039012867840437 0);1066;fracture;1;1;0.8119;;;-9999
LINESTRING Z (9.603217058996094 6.65777514363659 0, 9.458413150213408 6.894153932495368 0);1067;fracture;1;1;0.2772;;;-9999
LINESTRING Z (9.458413150213408 6.894153932495368 0, 9.369177751572847 7.039822344565943 0);1068;fracture;0;1;0.1708;;;-9999
LINESTRING Z (9.369177751572847 7.039822344565943 0, 9.262289028796584 7.214308151233171 0);1069;fracture;0;1;0.2046;;;-9999
LINESTRING Z (9.262289028796584 7.214308151233171 0, 9.193566337288168 7.326491494365531 0);1070;fracture;0;1;0.1316;;;-9999
LINESTRING Z (9.193566337288168 7.326491494365531 0, 9.123967872812216 7.440104454661691 0);1071;fracture;0;1;0.1332;;;-9999
LINESTRING Z (9.123967872812216 7.440104454661691 0, 9.033002796534735 7.588596403115838 0);1072;fracture;0;1;0.1741;;;-9999
LINESTRING Z (9.033002796534735 7.588596403115838 0, 8.915567540424375 7.7802984354853315 0);1073;fracture;1;1;0.2248;;;-9999
LINESTRING Z (7.335222308453395 10.360063685280247 0, 6.979751583810269 10.940336276484924 0);1074;fracture;1;1;0.6805;;;-9999
LINESTRING Z (6.953391476385797 10.98336667752565 0, 6.905056644325856 11.062268753844377 0);1075;fracture;1;1;0.0925;;;-9999
LINESTRING Z (6.818336654918297 11.203830996454613 0, 4.300500752127196 15.3139617674416 0);1076;fracture;1;1;4.82;;;-9999
LINESTRING Z (4.300500752127196 15.3139617674416 0, 1.7554856975933701 19.468459952438085 0, 1.7554856975933701 19.468459952438085 0, 1.7554856975933695 19.468459952438085 0);1077;fracture;1;1;4.8721;;;-9999
LINESTRING Z (1.3906139340536332 20.06407885719932 0, 1.390613934053633 20.06407885719932 0, 1.390613934053633 20.06407885719932 0, 1.2400144243501952 20.30991842054874 0);1078;fracture;1;1;0.2883;;;-9999
LINESTRING Z (20.26087794518377 -9.38627248813747 0, 19.957755290380703 -8.89145320721918 0);1079;fracture;1;1;0.5803;;;-9999
LINESTRING Z (19.957755290380703 -8.89145320721918 0, 19.93975200702359 -8.862064537043002 0);1080;fracture;0;1;0.0345;;;-9999
LINESTRING Z (19.93975200702359 -8.862064537043002 0, 19.76619026743474 -8.578741288788668 0);1081;fracture;0;1;0.3323;;;-9999
LINESTRING Z (19.76619026743474 -8.578741288788668 0, 19.68757729018363 -8.450412982547377 0);1082;fracture;0;1;0.1505;;;-9999
LINESTRING Z (19.68757729018363 -8.450412982547377 0, 19.59054367867729 -8.292014719963978 0);1083;fracture;0;1;0.1858;;;-9999
LINESTRING Z (19.59054367867729 -8.292014719963978 0, 19.474295443381408 -8.102250387652692 0);1084;fracture;0;1;0.2225;;;-9999
LINESTRING Z (19.474295443381408 -8.102250387652692 0, 19.302197920622618 -7.821317335932595 0);1085;fracture;0;1;0.3295;;;-9999
LINESTRING Z (19.302197920622618 -7.821317335932595 0, 19.01124261262975 -7.346360106576294 0);1086;fracture;0;1;0.557;;;-9999
LINESTRING Z (19.01124261262975 -7.346360106576294 0, 18.559569285480013 -6.609045796976412 0);1087;fracture;0;1;0.8647;;;-9999
LINESTRING Z (18.559569285480013 -6.609045796976412 0, 17.332982745183326 -4.606758405267009 0);1088;fracture;0;1;2.3481;;;-9999
LINESTRING Z (17.332982745183326 -4.606758405267009 0, 16.26095952856114 -2.8567811311456417 0);1089;fracture;0;1;2.0522;;;-9999
LINESTRING Z (16.26095952856114 -2.8567811311456417 0, 15.362403019411056 -1.3899719742683407 0, 15.362403019411056 -1.3899719742683407 0, 15.362403019411056 -1.3899719742683398 0);1090;fracture;1;1;1.7202;;;-9999
LINESTRING Z (13.61370277278367 1.464617034065491 0, 13.559722402961821 1.55273492085394 0);1091;fracture;1;1;0.1033;;;-9999
LINESTRING Z (13.559722402961821 1.55273492085394 0, 13.38022283881032 1.8457511103442867 0);1092;fracture;0;1;0.3436;;;-9999
LINESTRING Z (13.38022283881032 1.8457511103442867 0, 13.20751602812381 2.1276787674146926 0);1093;fracture;0;1;0.3306;;;-9999
LINESTRING Z (13.20751602812381 2.1276787674146926 0, 13.049980101442381 2.3848413803838406 0);1094;fracture;0;1;0.3016;;;-9999
LINESTRING Z (13.049980101442381 2.3848413803838406 0, 12.532054040658284 3.23030705873286 0);1095;fracture;1;1;0.9915;;;-9999
LINESTRING Z (10.761815672187653 6.120055029268734 0, 10.647462358475543 6.3067260799640765 0);1096;fracture;1;1;0.2189;;;-9999
LINESTRING Z (10.647462358475543 6.3067260799640765 0, 10.189648759333831 7.054063807225317 0);1097;fracture;0;1;0.8764;;;-9999
LINESTRING Z (10.189648759333831 7.054063807225317 0, 10.173073479371858 7.0811213959005395 0);1098;fracture;0;1;0.0317;;;-9999
LINESTRING Z (10.173073479371858 7.0811213959005395 0, 10.00338479328526 7.3581222478622355 0);1099;fracture;0;1;0.3248;;;-9999
LINESTRING Z (10.00338479328526 7.3581222478622355 0, 9.774436543287273 7.731858775424342 0);1100;fracture;0;1;0.4383;;;-9999
LINESTRING Z (9.774436543287273 7.731858775424342 0, 9.607495667316163 8.004374085299684 0);1101;fracture;1;1;0.3196;;;-9999
LINESTRING Z (7.4314914836915555 11.556496661277567 0, 3.5007510870334926 17.973061394172444 0);1102;fracture;1;1;7.5248;;;-9999
LINESTRING Z (3.5007510870334926 17.973061394172444 0, 2.256850426630444 20.003612461740484 0, 2.256850426630444 20.003612461740484 0, 2.2568504266304434 20.003612461740484 0);1103;fracture;1;1;2.3813;;;-9999
LINESTRING Z (20.84158402181628 -8.980637281293934 0, 20.84158402181628 -8.980637281293932 0, 20.84158402181628 -8.980637281293932 0, 19.787459210304036 -7.25987747345478 0);1104;fracture;1;1;2.018;;;-9999
LINESTRING Z (19.787459210304036 -7.25987747345478 0, 18.951899497644256 -5.895904673562215 0);1105;fracture;0;1;1.5996;;;-9999
LINESTRING Z (18.951899497644256 -5.895904673562215 0, 18.1880605101335 -4.649009225305522 0);1106;fracture;0;1;1.4623;;;-9999
LINESTRING Z (18.1880605101335 -4.649009225305522 0, 17.146023066452486 -2.947980910852534 0);1107;fracture;0;1;1.9948;;;-9999
LINESTRING Z (17.146023066452486 -2.947980910852534 0, 15.95586802837486 -1.0051645268199438 0);1108;fracture;1;1;2.2784;;;-9999
LINESTRING Z (14.329392020145171 1.649904885085083 0, 14.156410509824743 1.9322809635227813 0);1109;fracture;1;1;0.3311;;;-9999
LINESTRING Z (14.156410509824743 1.9322809635227813 0, 13.718761995755306 2.646701082228495 0);1110;fracture;0;1;0.8378;;;-9999
LINESTRING Z (13.718761995755306 2.646701082228495 0, 12.417844884320672 4.770326154173709 0);1111;fracture;1;1;2.4904;;;-9999
LINESTRING Z (11.407836635795578 6.419069814001524 0, 11.330643764024849 6.54507993134635 0);1112;fracture;1;1;0.1478;;;-9999
LINESTRING Z (11.330643764024849 6.54507993134635 0, 10.866577744522688 7.302624147953515 0);1113;fracture;0;1;0.8884;;;-9999
LINESTRING Z (10.866577744522688 7.302624147953515 0, 10.533697914422158 7.84601922434449 0);1114;fracture;0;1;0.6372;;;-9999
LINESTRING Z (10.533697914422158 7.84601922434449 0, 10.414944338013683 8.039873290854606 0);1115;fracture;1;1;0.2273;;;-9999
LINESTRING Z (8.252567867155893 11.569749904925688 0, 8.039023321770035 11.918341330599574 0);1116;fracture;1;1;0.4088;;;-9999
LINESTRING Z (7.93268558387117 12.091927706173443 0, 7.618812859685948 12.604295466287248 0);1117;fracture;1;1;0.6009;;;-9999
LINESTRING Z (7.618812859685948 12.604295466287248 0, 7.122616817737182 13.41428892860733 0);1118;fracture;0;1;0.9499;;;-9999
