id;Fault;Set;dir;geometry;og_line_id;type;censored;f_set;length;b_group
;1.0;1.0;126.6892;LINESTRING (637068.0011548669 4518542.126058919, 637068.3872063155 4518541.775103058, 637068.9124511491 4518541.379085127, 637069.4627076414 4518540.962224148, 637069.9212547183 4518540.5578689985, 637070.4423309421 4518540.232717435, 637071.1343201672 4518539.795013407, 637072.0889318092 4518539.261431355, 637072.7788367295 4518538.646561411, 637073.1185784274 4518538.361011641, 637073.3937066735 4518538.140075322, 637073.5271021868 4518538.008764113);782;fracture;1;1;6.9158;-9999
;1.0;1.0;126.54221;LINESTRING (637070.2353045021 4518541.7170685185, 637071.223945278 4518541.05184926, 637072.0409927969 4518540.409883352, 637072.2702663353 4518540.184778424, 637072.9497497311 4518539.705388297);783;fracture;1;1;3.3836;-9999
;1.0;1.0;124.49583;LINESTRING (637061.3974898501 4518567.796607522, 637062.2385068752 4518567.300542957, 637062.7762575382 4518566.973307088, 637064.1195920431 4518566.152090962, 637065.1263113074 4518565.426752859, 637066.089260169 4518564.81813583, 637066.743731906 4518564.276216557, 637067.3856978137 4518563.784320602, 637068.1006143928 4518563.159029134, 637069.3637031593 4518562.02933588, 637070.0911255677 4518561.441561899, 637070.6872367676 4518560.999689261, 637071.5501389942 4518560.380650708, 637072.6256403201 4518559.724094667, 637073.1133676657 4518559.446882116, 637073.7157317803 4518559.005009478, 637074.4827559819 4518558.513113521, 637075.7145801749 4518557.781522503, 637076.0376474336 4518557.612693806, 637076.3836420461 4518557.366745829, 637076.9130554895 4518557.020751216, 637077.3069891147 4518556.74145436, 637077.6238034588 4518556.576794273, 637078.1678070362 4518556.272485759);784;fracture;0;1;20.3992;-9999
;1.0;1.0;121.17551;LINESTRING (637054.7527258451 4518569.787118698, 637055.665651389 4518569.311897181, 637056.5035419569 4518568.794989567, 637056.978763473 4518568.528198541, 637057.6644997834 4518568.140517831, 637058.2710325079 4518567.819534877, 637058.7879401221 4518567.506889142, 637059.167283613 4518567.2755312985, 637060.0551974983 4518566.800309781, 637060.497070136 4518566.525181536, 637060.9097625052 4518566.270896338, 637061.6246790842 4518565.774831773, 637062.283319431 4518565.230828196);785;fracture;0;1;8.8179;-9999
;1.0;1.0;125.12936;LINESTRING (637061.8852171961 4518563.605070378, 637062.6897588855 4518563.0110434815, 637064.0445570673 4518562.077274889, 637065.7411812522 4518560.9350758055, 637067.1793516298 4518560.001307213, 637068.8009408382 4518558.938311717, 637069.2386448662 4518558.646509032, 637070.2807973137 4518557.825292903, 637070.9936295878 4518557.216675874, 637072.1483344997 4518556.274570061, 637073.5198071207 4518555.253260662, 637074.8037389361 4518554.457056193, 637075.7291703095 4518553.856776383, 637076.3586303878 4518553.423240964, 637077.4466375429 4518552.69790286, 637078.2470106226 4518552.10179166, 637078.4440860795 4518551.954622773);786;fracture;1;1;20.2646;-9999
;1.0;1.0;123.12449;LINESTRING (637066.4644350507 4518562.452449773, 637066.9459094815 4518562.143972649, 637067.3690233752 4518561.9647224285, 637067.7546197808 4518561.74378611, 637068.3653211151 4518561.418634546, 637068.7884350088 4518561.14767491, 637069.6471686256 4518560.5724067595, 637070.1911722033 4518560.236833671, 637070.8143793668 4518559.792876728, 637071.6897874229 4518559.16341665, 637072.7559093769 4518558.409940432, 637073.3686950161 4518557.990995148, 637073.9439631671 4518557.572049865);787;fracture;0;1;8.9457;-9999
;1.0;1.0;124.09223;LINESTRING (637068.2308834498 4518560.992394196, 637069.0937856764 4518560.527594204, 637069.6273677296 4518560.179515287, 637070.1713713071 4518559.862700943, 637070.8175058246 4518559.404153866, 637071.365678012 4518558.985208582, 637072.3140367393 4518558.274460612, 637073.053964977 4518557.7700588275, 637073.5937999449 4518557.369872288, 637074.5233999281 4518556.765423868, 637075.0152958834 4518556.456946744, 637076.1679164903 4518555.710765592, 637076.534754152 4518555.383529723, 637077.0078913631 4518555.0333665, 637077.3788976345 4518554.797840048, 637077.6769532345 4518554.637348571, 637078.0396222862 4518554.343461581, 637078.3251720568 4518554.16004275);788;fracture;0;1;12.2085;-9999
;1.0;1.0;124.50326;LINESTRING (637073.4958376149 4518557.173947627, 637074.348318317 4518556.679967367, 637074.9736097855 4518556.248516254, 637075.3154357884 4518556.015074105, 637075.6176599981 4518555.81706514, 637076.4117801632 4518555.2959889155, 637077.072504815 4518554.854116278, 637077.5831595142 4518554.437255299, 637077.8978895533 4518554.157958442, 637078.4773263141 4518553.723380872, 637079.064058142 4518553.348205991, 637079.249424983 4518553.219134331, 637079.249424983 4518553.219134331, 637079.2494249832 4518553.219134331);789;fracture;1;1;6.9915;-9999
;1.0;1.0;120.02181;LINESTRING (637077.8666249798 4518555.556527029, 637079.0859433434 4518554.84994767, 637080.1572760595 4518554.272595213, 637080.7229710991 4518553.905964866);790;fracture;1;1;3.3004;-9999
;1.0;1.0;125.01462;LINESTRING (637078.5606985098 4518556.296455266, 637079.4110949071 4518555.771210433, 637079.9384240455 4518555.364770978, 637080.6720993685 4518554.808261571, 637081.610987466 4518554.159459886);791;fracture;1;1;3.7274;-9999
;1.0;1.0;125.00696;LINESTRING (637079.271446479 4518557.361535066, 637080.4032240371 4518556.5945108645, 637081.2494518246 4518555.977556616, 637082.2019791616 4518555.254302816, 637083.0902264015 4518554.686905688);792;fracture;1;1;4.6645;-9999
;1.0;1.0;123.27823;LINESTRING (637070.1776242225 4518549.622510989, 637070.961322863 4518549.072254497, 637071.9972223958 4518548.3698437475, 637072.5849963763 4518547.942561244, 637073.3145030896 4518547.461086813, 637074.9423452127 4518546.289707461, 637075.7197909385 4518545.749872494, 637076.4784779204 4518545.249639318, 637077.2246590728 4518544.839031254, 637078.3480994113 4518544.24083575, 637079.4381908715 4518543.62805011, 637080.4740904043 4518542.850604384, 637080.9789490111 4518542.533239525);793;fracture;1;1;12.9372;-9999
;1.0;1.0;124.7083;LINESTRING (637069.9316762448 4518556.436103693, 637071.4031955007 4518555.4273001235, 637072.1993999707 4518554.847863363, 637073.0164474896 4518554.2976068705, 637074.0002394001 4518553.647303743, 637074.6672169665 4518553.251285813, 637075.7427182925 4518552.492598832, 637076.3471667122 4518552.025714535, 637076.8036294841 4518551.677635618, 637077.4831128798 4518551.202414101, 637077.8359171145 4518550.961254299);794;fracture;1;1;9.6194;-9999
;1.0;1.0;121.23514;LINESTRING (637043.6590130426 4518559.060243555, 637045.1430381279 4518558.055608596, 637047.2356802425 4518556.734159292, 637049.3074793085 4518555.650320748, 637049.9827940945 4518555.22512255);795;fracture;0;1;7.4032;-9999
;1.0;1.0;126.77517;LINESTRING (637069.3751668386 4518548.136401601, 637069.7420045001 4518547.788322684, 637070.2276475407 4518547.413147803, 637070.73830224 4518547.017129873, 637071.3010645617 4518546.591931675, 637072.13061791 4518546.012494913, 637072.5745748526 4518545.735282362, 637073.2123721504 4518545.268398065);796;fracture;1;1;4.7966;-9999
;1.0;1.0;124.77338;LINESTRING (637073.7850349203 4518544.627474306, 637074.408242084 4518544.212697633, 637074.7292250377 4518543.929232167, 637075.3816124699 4518543.468600784, 637076.7989397987 4518542.534832191);797;fracture;0;1;3.6727;-9999
;1.0;1.0;124.73708;LINESTRING (637060.3579427863 4518564.2512049, 637061.8065346885 4518563.104837208, 637062.7903265987 4518562.36907758, 637063.540676361 4518561.820905392, 637064.3582217025 4518561.289691211, 637064.9978107002 4518560.946818759, 637065.546406624 4518560.658014654, 637065.8826853754 4518560.412728976, 637066.5750239812 4518559.916882661, 637066.9970208457 4518559.625441076, 637068.7179768083 4518558.479455842, 637069.311409899 4518558.042952835);798;fracture;0;1;10.9107;-9999
;1.0;1.0;125.01744;LINESTRING (637047.0128588146 4518594.123191585, 637047.8416918917 4518593.596133518, 637048.7004255084 4518593.108406173, 637048.9401205714 4518592.96250483, 637049.2247185949 4518592.8326512305, 637049.612039121 4518592.588107683, 637049.8899985574 4518592.331412902, 637050.4079448294 4518591.994216209, 637050.8013409716 4518591.710181156, 637051.0261387671 4518591.526393769, 637051.2661256028 4518591.339568575, 637051.5501606552 4518591.108695163, 637051.6807864011 4518590.97503161, 637051.8554603639 4518590.858076, 637052.0027940542 4518590.744158198, 637052.0954471997 4518590.654542861, 637052.1956948652 4518590.605937932, 637052.2792345865 4518590.534549442, 637052.4721353975 4518590.390253561, 637053.2650032978 4518589.741681543, 637053.4396772605 4518589.620169221);799;fracture;1;1;7.875;-9999
;1.0;1.0;126.95457;LINESTRING (636962.2503352242 4518527.061089138, 636963.1595300934 4518526.460242449, 636963.4786848692 4518526.179991416, 636963.8360229478 4518525.939364565, 636964.039186936 4518525.744845852, 636964.3504168754 4518525.5373592265, 636964.6638081339 4518525.307538969, 636964.9253277357 4518525.125988171, 636965.0528455582 4518525.024406178, 636965.1774816219 4518524.894006598, 636965.3028381253 4518524.785220207, 636965.3943339639 4518524.693003928, 636965.46925969 4518524.642573151, 636965.6155089439 4518524.548915993, 636965.7019617049 4518524.495603457, 636965.8129094148 4518524.42283905, 636965.9087278915 4518524.363042558, 636966.1425105659 4518524.198061871, 636966.2743510264 4518524.103324054, 636966.3726910419 4518524.036323165, 636966.4267240175 4518523.989494585, 636966.582699207 4518523.860175663, 636966.7678522035 4518523.727614762, 636966.939316846 4518523.595774301, 636967.1821050161 4518523.398013611, 636967.2343368925 4518523.339297778, 636967.3773441679 4518523.205656218, 636967.4122854922 4518523.175037533, 636967.445785937 4518523.131811152, 636967.4821681406 4518523.102273125, 636967.5351204567 4518523.081380375, 636967.6359820111 4518523.005734209, 636967.7537738979 4518522.917120127, 636967.8214952274 4518522.852280557, 636968.5214023707 4518522.201723532, 636968.6784582197 4518522.125356926, 636968.9579888134 4518521.91642942, 636969.2404011659 4518521.706061035, 636969.503361647 4518521.479842977, 636969.5473084672 4518521.415723845, 636969.6395247455 4518521.350884275, 636969.824677742 4518521.223366452, 636970.1395098799 4518520.962927511, 636970.3448351872 4518520.816678257, 636970.6402154537 4518520.599825915, 636971.0342959556 4518520.329661037, 636971.1949540026 4518520.192777494, 636971.3361601789 4518520.056614395, 636971.4074837066 4518520.006904057, 636972.0850898182 4518519.552116809, 636972.6572131172 4518519.145125307, 636973.0241726676 4518518.918277586, 636973.3844602262 4518518.684757872);800;fracture;1;1;13.9749;-9999
;1.0;1.0;129.37244;LINESTRING (637065.9808763133 4518582.765043133, 637066.683287063 4518582.168931933, 637067.3711076784 4518581.541556159, 637068.3778269427 4518580.718255726, 637069.0906592169 4518580.178420758, 637069.5012672812 4518579.876196548);801;fracture;0;1;4.5568;-9999
;1.0;1.0;126.83838;LINESTRING (637068.0339166351 4518580.73701447, 637069.0031184113 4518579.990833317, 637069.6263255749 4518579.54479207, 637070.4600475329 4518578.9195006015);802;fracture;0;1;3.0317;-9999
;1.0;1.0;129.16069;LINESTRING (637063.1670647048 4518589.853764082, 637063.8819812838 4518589.3702053465, 637064.3113480923 4518589.080486965, 637064.713618937 4518588.755335402, 637065.4431256503 4518588.146718373, 637066.6165893062 4518587.244214353, 637067.4107094712 4518586.59182692, 637068.4153444306 4518585.772695097, 637069.2803309622 4518585.02442964, 637070.0223435048 4518584.451245794, 637070.1995094209 4518584.213635036, 637070.537166814 4518583.898904997, 637070.8623183776 4518583.646704104, 637071.3667201622 4518583.175651198);803;fracture;0;1;10.5937;-9999
;1.0;1.0;121.71359;LINESTRING (637029.8015119444 4518566.255264058, 637030.5539460116 4518565.8300658595, 637031.3793307501 4518565.31107394, 637032.0671513655 4518564.858779778, 637032.3110150382 4518564.704541216);804;fracture;0;1;2.951;-9999
;1.0;1.0;120.69473;LINESTRING (637038.9265987754 4518539.373983823, 637041.1067816957 4518537.998342591, 637043.3286507139 4518536.776939923, 637045.571362781 4518535.497176717, 637047.8474237265 4518534.142378536, 637049.7107923027 4518533.07104582, 637051.4616084147 4518532.012218933, 637052.8539240846 4518531.111799218, 637054.2420711447 4518530.365618065, 637056.1512944286 4518529.169227055, 637056.601504286 4518528.88159298);805;fracture;0;1;20.5612;-9999
;1.0;1.0;120.4426;LINESTRING (637063.9132458583 4518527.064079112, 637065.0554449408 4518526.32206657, 637066.0392368513 4518525.734292589, 637066.6228422219 4518525.438321293, 637067.0980637379 4518525.192373316);806;fracture;0;1;3.6975;-9999
;1.0;1.0;121.30524;LINESTRING (637066.3518825854 4518525.334106049, 637067.5857910834 4518524.775512337, 637068.9530950944 4518523.920947331, 637069.8451775896 4518523.2998244725, 637070.5538412539 4518522.778748249);807;fracture;0;1;4.9335;-9999
;1.0;1.0;126.15819;LINESTRING (637065.3076458329 4518525.502934747, 637065.4910646637 4518525.179867488, 637066.0267310217 4518524.771343729, 637066.8979704679 4518524.15855809, 637067.4378054357 4518523.797973343, 637067.6941749379 4518523.64790339, 637068.4757892734 4518523.087225373, 637069.2219704258 4518522.628678296, 637069.555459209 4518522.370224489, 637070.2182681657 4518521.890834362, 637070.7351757797 4518521.490647823, 637071.2499990888 4518521.107135722, 637071.5709820426 4518520.9007895375, 637071.7564851783 4518520.790321378);808;fracture;0;1;8.0274;-9999
;1.0;1.0;124.64758;LINESTRING (637062.9836458747 4518528.680457558, 637063.811114918 4518528.178140078, 637065.0950467334 4518527.350671034, 637066.0308996314 4518526.75247553, 637066.6624440147 4518526.331445941, 637067.406540862 4518525.720744607, 637067.9693031837 4518525.25386031, 637068.0776870383 4518525.16006659);809;fracture;0;1;6.2024;-9999
;1.0;1.0;121.2847;LINESTRING (637052.6017231919 4518533.551478095, 637052.8226595108 4518533.3680592645, 637053.3708316982 4518532.999137298, 637053.9565213737 4518532.636468247, 637055.4113661904 4518531.840263777, 637055.9053464505 4518531.429655713, 637056.4806146015 4518531.041975002, 637056.6348531639 4518530.950265586, 637056.7765858966 4518530.871062, 637056.9037284952 4518530.78143689, 637057.0350397037 4518530.714739134, 637059.2008162627 4518529.3914756235, 637060.8747684687 4518528.350076785, 637061.8313125862 4518527.786950006, 637062.4715800198 4518527.4166748645, 637063.9179672943 4518526.656839416, 637064.6083761535 4518526.255708012);810;fracture;0;1;14.0674;-9999
;1.0;1.0;127.99131;LINESTRING (637009.1773150078 4518489.410069028, 637011.3116432204 4518487.909369504, 637013.204192065 4518486.408669979, 637014.5464844175 4518485.258133677, 637014.9633453967 4518484.899633234, 637015.4218924736 4518484.532795574);811;fracture;0;1;7.9294;-9999
;1.0;1.0;122.40518;LINESTRING (637054.3879724881 4518529.193196558, 637056.1012711119 4518528.1802243795, 637056.7682486783 4518527.8008808885, 637057.4477320742 4518527.283973274, 637058.6983150112 4518526.462757146, 637059.3277750895 4518526.004210069, 637060.4449625132 4518525.212174208, 637061.9998539649 4518524.261731176, 637063.0753552909 4518523.623933878, 637064.3092637889 4518522.948619092, 637065.8016260937 4518522.085716865, 637067.2356278615 4518521.18112854, 637068.1235417468 4518520.622534828, 637069.2073802922 4518519.905533944, 637070.4746376685 4518519.030125889, 637071.2562520041 4518518.486122312);812;fracture;0;1;19.9956;-9999
;1.0;1.0;120.56699;LINESTRING (637052.7246971813 4518530.418767835, 637053.3916747477 4518530.010244075, 637053.6793088232 4518529.822656635, 637054.0253034359 4518529.630900584, 637054.3963097072 4518529.484999242, 637054.5380424401 4518529.376615387, 637055.2967294218 4518528.884719432, 637056.0137303057 4518528.4761956725);813;fracture;0;1;3.8276;-9999
;1.0;1.0;122.96051;LINESTRING (637044.6834488963 4518532.294642243, 637045.40461839 4518531.6860252125, 637045.9882237606 4518531.194129257, 637047.0803995256 4518530.55216335, 637048.6936515145 4518529.56003422, 637049.7649842305 4518528.872213605, 637050.9988927285 4518528.059334695, 637052.1577662502 4518527.35900825, 637053.0081626474 4518526.8587750755, 637054.1628675592 4518526.237652217, 637055.4718110334 4518525.458122185, 637056.6598648236 4518524.716109643, 637057.3768657075 4518524.186696201, 637057.6415724291 4518524.047047772, 637057.7645464179 4518523.961591272, 637058.4327394546 4518523.547070418, 637059.6150263663 4518522.903767245, 637060.5452079808 4518522.173531211, 637061.3884567341 4518521.651934044, 637062.0752263373 4518521.017324158);814;fracture;0;1;20.7763;-9999
