type,node_type,Y_node_origin,geometry,id,length,azimuth,censored,set,Area,group
fracture,,,"LINESTRING (6.536778042209335 9.396510659717023, 6.536778042146644 9.396510659569673, 6.536778042146644 9.396510659569673, 6.486314238689374 9.277897807769477, 6.345011480909307 9.244590728543699, 6.1270015118061565 9.228441841900349, 5.8353122475673445 9.275879196822643, 5.638497692008968 9.329372383654118, 5.393236476753373 9.411126121878624, 5.184310256387107 9.466637919656932, 4.92088154371595 9.518112495541573, 4.720029766613152 9.578670820221305, 4.6708261284511545 9.60390346031636, 4.670826128451154 9.60390346031636, 4.528514065372293 9.651340815238655, 4.528514065372292 9.651340815238655, 4.326405498034794 9.652956064145027, 4.275935385085177 9.653359420597553, 3.8722132200491615 9.717954967170954, 3.4967516065808013 9.74823412951082, 3.3392999622155912 9.750252740457654, 3.282778859080281 9.788606346584857, 3.2080902585294098 9.851183282211423, 3.026307953055948 9.898609244264662)",,3.701,98.0,0.0,2.0,,
fracture,,,"LINESTRING (4.4616475805523805 9.436358759179711, 4.633229500672314 9.080073948949575)",,0.396,154.0,0.0,2.0,,
fracture,,,"LINESTRING (4.568633954273537 9.083101864904165, 4.633229500672314 9.080073948949575, 4.633229500672314 9.080073948949575, 4.917853627004661 9.056859924457967)",,0.35,94.0,0.0,2.0,,
fracture,,,"LINESTRING (4.870416272606235 9.084111169911921, 4.917853627004661 9.056859924457967, 4.917853627004661 9.056859924457967, 5.120724014937878 8.980152713134885)",,0.272,113.0,0.0,2.0,,
fracture,,,"LINESTRING (5.120724014821462 9.31221419479698, 5.183300950389821 9.103287974372506)",,0.218,163.0,0.0,2.0,,
fracture,,,"LINESTRING (5.004653892363422 9.138613663613796, 5.183300950389821 9.103287974372506, 5.473980909213424 9.021534236148, 5.725297956960276 8.954920078627765, 5.762503934706587 8.931381602521071, 5.762503934706587 8.931381602521071, 5.762503934706589 8.93138160252107, 5.824209887301549 8.892343142069876)",,0.861,107.0,0.0,2.0,,
fracture,,,"LINESTRING (5.49517632269999 9.26275822892785, 5.650609356234781 9.051813397556543, 5.716466534417123 8.978386429138482, 5.762503934706587 8.931381602521071, 5.762503934706587 8.931381602521071, 5.762503935373388 8.931381601840258)",,0.427,141.0,0.0,2.0,,
fracture,,,"LINESTRING (5.327883950492833 9.837053008377552, 5.437898240459617 9.787597043439746, 5.643796544638462 9.74419691041112, 5.7608759725117125 9.74116899445653, 5.827490129740909 9.731075940653682)",,0.516,102.0,0.0,2.0,,
fracture,,,"LINESTRING (2.6749246733961627 8.876194256357849, 2.969641853880603 8.858026758767664, 3.0342374002793804 8.868119812570512, 3.1896704338141717 8.85600814782083, 3.502555111714173 8.827747596427798)",,0.831,93.0,0.0,2.0,,
fracture,,,"LINESTRING (3.104888779227622 8.130317555740476, 3.314824305009097 8.127289639785886, 3.50356441718759 8.16463393997401, 3.8648957549012266 8.162615329027176, 4.041524202097207 8.136373388580978, 4.157594324555248 8.111140753142536, 4.212064710794948 8.098998790606856)",,1.117,92.0,1.0,2.0,,
fracture,,,"LINESTRING (-0.5185176518280059 8.180782825686038, -0.4064847510308027 8.208034072071314, -0.2974797664792277 8.18986657448113, -0.1793910331907682 8.177754909731448, -0.0421254970715381 8.182801436632872, 0.0325631034211256 8.195922407321632, 0.0911028173868544 8.184820047579706, 0.2071729398448952 8.172708382830024, 0.3434291704907082 8.146466442383826)",,0.873,92.0,0.0,2.0,,
fracture,,,"LINESTRING (0.6612426562933251 7.8522240445017815, 0.7572443896788172 7.815414267592132, 0.9540589451207779 7.7821071883663535, 1.1241992845910753 7.7781687547080836, 1.1241992845910753 7.7781687547080836, 1.172068914223928 7.77706066146493, 1.2982320908340625 7.7679769126698375, 1.3809951346484013 7.807339823804796)",,0.739,94.0,1.0,2.0,,
fracture,,,"LINESTRING (2.1364602360408753 7.356684957630932, 2.2369060560125287 7.356049224848157, 2.236906056012529 7.356049224848157, 2.236906056012529 7.356049224848157, 2.295930491236504 7.355675652623177, 2.397870337939821 7.3607221795246005, 2.4866892142454162 7.326405795291066, 2.6420563374413177 7.254613711498678)",,0.528,101.0,0.0,2.0,,
fracture,,,"LINESTRING (1.946458491962403 8.220902712084353, 2.12914277164964 8.208791047334671, 2.3229294108459726 8.214846880175173)",,0.377,91.0,0.0,2.0,,
fracture,,,"LINESTRING (1.950495713565033 8.401568381115794, 2.138226520328317 8.375326440669596, 2.2694362239562906 8.360186859034002)",,0.322,97.0,0.0,2.0,,
fracture,,,"LINESTRING (1.663348323723767 8.640269110910594, 1.7693253920297138 8.594850367866457, 1.9005350956576876 8.593841061927378)",,0.247,101.0,0.0,2.0,,
fracture,,,"LINESTRING (-9.746242127672303 3.815050618723035, -9.007533151016105 3.370685551315546, -8.379745184443891 2.97907505184412, -8.153660772019066 2.7953814659267664)",,1.894,123.0,1.0,2.0,,
fracture,,,"LINESTRING (-1.2305551915778778 9.502665842883289, -1.0683367755264044 9.448722743429244, -1.0138342832797207 9.438629689626396, -0.5879073991673067 9.267047769390047, -0.4990885228617117 9.25897332560271, -0.3860463166492991 9.206489444710314, -0.2885257397768148 9.187305068517983, -0.2885257397768148 9.187305068517983, -0.2629110562847927 9.182266114279628, -0.1367478796746582 9.121707789599895, -0.0792174711823463 9.121707789599895, -0.024714978877455 9.099503071047366, 0.1458576358272694 9.061149464920163, 0.1892577685648575 9.061149464920163)",,1.5,107.0,0.0,2.0,,
fracture,,,"LINESTRING (0.0302921659895219 9.376052754931152, 0.1805445968392358 9.373666477411962, 0.1805445968392358 9.373666477411962, 0.2428687417996116 9.372676658444107)",,0.213,91.0,0.0,2.0,,
fracture,,,"LINESTRING (0.0106107106548734 9.527448568493128, 0.022132593030735 9.517021812507398, 0.022132593030735 9.517021812507398, 0.1805445968392358 9.373666477411962, 0.1805445968639106 9.373666477389634)",,0.229,132.0,0.0,2.0,,
fracture,,,"LINESTRING (-0.0756849022000097 9.51886947453022, 0.022132593030735 9.517021812507398, 0.022132593030735 9.517021812507398, 0.0221325934980996 9.51702181249857)",,0.098,91.0,0.0,2.0,,
fracture,,,"LINESTRING (0.169621606299188 9.45406236499548, 0.3598303833277896 9.44115295726806, 0.4395655109547079 9.434087819419801, 0.5667379928636365 9.392706297338009, 0.6636313124909066 9.388669076375663)",,0.502,98.0,0.0,2.0,,
fracture,,,"LINESTRING (0.0711690353928134 10.020494263619184, 0.2558719258522615 9.941768441349268, 0.4264445406151936 9.91855441685766, 0.6262870123027824 9.897359003312886, 0.8715482275583781 9.872126367874444, 1.0300091773387976 9.83680067770183, 1.1531444376450963 9.814595959149301, 1.2883913629339077 9.823679707944393)",,1.244,99.0,0.0,2.0,,
fracture,,,"LINESTRING (1.4317127313115634 9.808540125377476, 1.5740247945068404 9.772205130197108, 1.6709181140759028 9.752019022591412, 1.8505744775175117 9.686414170078933, 1.9666445999755524 9.66219084057957)",,0.556,105.0,0.0,2.0,,
fracture,,,"LINESTRING (-2.0514002476120368 9.78734471090138, -1.9686372037394904 9.752019020728767, -1.8041204215260223 9.717702637426555, -1.7112643235595897 9.668246671557426, -1.5326172655331902 9.624846539460123, -1.4145285322447307 9.600623209029436, -1.2792816069559194 9.580437100492418, -1.2035837009898387 9.54410210531205, -1.1384805458365008 9.51530353911221)",,0.96,107.0,0.0,2.0,,
fracture,,,"LINESTRING (-1.2318442526157014 9.802484290674329, -1.1349509329884313 9.747981797903776, -1.0552158054197207 9.740916660055518, -0.9401549884933047 9.696507222019136)",,0.315,110.0,0.0,2.0,,
fracture,,,"LINESTRING (4.283442092593759 8.61112541332841, 4.337784510329581 8.576766981663214, 4.337784510329581 8.576766981663214, 4.36166326206876 8.561669448390603, 4.4509077951079234 8.507730403915048)",,0.197,122.0,1.0,2.0,,
fracture,,,"LINESTRING (3.517006118199788 8.998963390477002, 3.655149473401252 8.925524049438536, 3.763145152537618 8.825602813623846, 3.8822431912412867 8.769081710837781, 3.9781272053951398 8.719625744968653, 4.075214982307147 8.671854930063999, 4.075214982307147 8.671854930063999, 4.0752149824402295 8.671854929998517)",,0.652,120.0,0.0,2.0,,
fracture,,,"LINESTRING (1.0915137253468856 8.904328635893762, 1.206574542389717 8.903319330886006)",,0.115,91.0,0.0,2.0,,
fracture,,,"LINESTRING (-13.978749878355302 16.573491152375937, -13.719033899193164 16.52862172201276, -13.404130610462744 16.493296032771468)",,0.581,98.0,1.0,2.0,,
fracture,,,"LINESTRING (6.620488775195554 11.080391102470458, 6.943466507247649 10.96734889689833, 7.115048427367583 10.886604463681579, 7.320946731546428 10.822008917108178, 7.506658927479293 10.775580868124962, 7.718613064091187 10.680706159211695, 7.805413329566363 10.620147834531963)",,1.277,111.0,0.0,2.0,,
fracture,,,"LINESTRING (7.536938089819159 10.904771961271763, 7.874046097625978 10.749338927678764, 7.997181357990485 10.674650327302516, 8.423108242102899 10.519217293709517)",,0.969,114.0,0.0,2.0,,
fracture,,,"LINESTRING (5.889751656563021 11.322624401189387, 6.053259133419488 11.25399163365364, 6.30356687575113 11.155079702846706, 6.783996252110228 10.949181399308145)",,0.969,113.0,0.0,2.0,,
fracture,,,"LINESTRING (4.156774263130501 11.11672609578818, 4.33239340496948 11.069288740865886, 4.478742689767387 11.064242213964462, 4.654361831548158 11.023869997821748, 4.8531949978205375 10.945144175551832, 5.041935109999031 10.850269466638565, 5.1842471731361 10.826046136207879, 5.212507724703755 10.820999609306455)",,1.107,106.0,0.0,2.0,,
fracture,,,"LINESTRING (5.309401044331025 10.749338926747441, 5.493094629433472 10.34561676159501)",,0.444,156.0,0.0,2.0,,
fracture,,,"LINESTRING (4.870353189820889 10.80787864048034, 4.951617316550407 10.582794548042036, 4.951617316550407 10.582794548042036, 5.01064664212754 10.41929605603218)",,0.413,160.0,0.0,2.0,,
fracture,,,"LINESTRING (4.968255814863369 10.444528693333268, 5.010646642127539 10.41929605603218, 5.010646642127539 10.41929605603218, 5.01064664212754 10.41929605603218, 5.22461938962806 10.386998284608126, 5.493094629433471 10.34561676159501, 5.493094629433472 10.34561676159501, 5.75753264746163 10.316346906125546, 6.145105925970711 10.326439960859716, 6.278334240429103 10.345616763457656)",,1.326,94.0,0.0,2.0,,
fracture,,,"LINESTRING (6.137031482649036 10.429389112628996, 6.294483127014246 10.343598152510822, 6.4428510226425715 10.30221663042903, 6.581125864177011 10.2800119118765, 6.803173054882791 10.23661177791655, 6.827396384789608 10.234593166969717)",,0.724,106.0,0.0,2.0,,
fracture,,,"LINESTRING (4.313216602022294 10.887613771483302, 4.485807827557437 10.777599480934441, 4.704827102075797 10.670613107271492, 4.951617316550407 10.582794548042036, 4.951617316550407 10.582794548042036, 4.951617316633929 10.582794548012316)",,0.711,116.0,0.0,2.0,,
fracture,,,"LINESTRING (4.671520023432095 11.236833442002535, 4.9480697065009736 11.10259582195431, 5.164061064773705 11.012767639942467, 5.355829093139619 10.970376812852919, 5.550625037809368 10.967348895967007)",,0.933,107.0,0.0,2.0,,
fracture,,,"LINESTRING (4.194118563027587 11.234814829193056, 4.375793537299614 11.173247199505568, 4.6220640579704195 11.093512071296573, 4.948069706268143 11.03295374661684, 5.140847040049266 10.971386116929352, 5.408312974381261 10.908809181302786, 5.549615732161328 10.887613767758012, 5.701011544035282 10.83008335903287, 5.725424294680955 10.823286627357197, 5.725424294680955 10.823286627357197, 5.878649296646472 10.780627394095063)",,1.749,105.0,0.0,2.0,,
fracture,,,"LINESTRING (5.397210614813957 11.751579197123647, 5.6777975196018815 11.674871985800564, 5.904891237441916 11.613304355181754, 6.045184689806774 11.58908102568239, 6.256129521061666 11.481085346080363)",,0.906,107.0,0.0,2.0,,
fracture,,,"LINESTRING (6.512493095884565 11.342810505069792, 6.628563218342606 11.292345234192908, 6.689121543080546 11.271149820648134)",,0.191,112.0,0.0,2.0,,
fracture,,,"LINESTRING (6.664898213173728 11.18535886052996, 6.751698478648905 11.151042476296425)",,0.093,112.0,0.0,2.0,,
fracture,,,"LINESTRING (6.233780624403153 11.74978934135288, 6.233780625899099 11.749789340583401, 6.349994924326893 11.690011567436159, 6.625535301922355 11.59917408041656, 6.758763616380747 11.552746031433344, 6.9979689992032945 11.438694519922137, 7.051603888062393 11.414807943440321, 7.0516038880623935 11.414807943440321, 7.367374780122191 11.274177735671401, 7.746873615251388 11.110670258291066, 7.968920806015376 11.03194443602115, 8.128322394930102 11.015989321294036, 8.128322394930102 11.015989321294036, 8.128322395030409 11.015989321283996)",,2.041,111.0,1.0,2.0,,
fracture,,,"LINESTRING (6.849601103342138 10.329972522333264, 6.999987609800883 10.296665444038808, 7.194783554412425 10.234088508412242)",,0.359,106.0,0.0,2.0,,
fracture,,,"LINESTRING (7.312872287700884 10.343093493022025, 7.46124018332921 10.222986148670316, 7.653008211753331 10.18967907037586, 7.769078334153164 10.168483656831086, 7.822571521042846 10.161418518982828)",,0.558,110.0,0.0,2.0,,
fracture,,,"LINESTRING (-1.8771661220234819 5.966974371112883, -1.1218930452596396 5.700288594700396, -0.7383569884113967 5.613488326780498)",,1.195,107.0,0.0,2.0,,
fracture,,,"LINESTRING (-1.252879851614125 2.413421734236181, -1.111043012177106 2.3181061558425426, -0.9434983137180097 2.310031712986529, -0.6891533497255296 2.3130596289411187)",,0.593,100.0,0.0,2.0,,
fracture,,,"LINESTRING (-1.7802795629249886 2.4557449044659734, -1.7095611219410785 2.3413201812654734, -1.6408846830599941 2.1996195670217276)",,0.292,151.0,1.0,2.0,,
fracture,,,"LINESTRING (-0.5034411539672874 2.0223796693608165, -0.3712221449241042 1.9951284239068627, 0.085993207001593 1.9779702313244343)",,0.593,94.0,0.0,2.0,,
fracture,,,"LINESTRING (6.8937582149519585 5.728549145162106, 7.008819031936582 5.636702352203429, 7.15012178971665 5.581190555356443, 7.24701510934392 5.538799727335572, 7.274266355496366 5.522650840692222)",,0.437,118.0,0.0,2.0,,
fracture,,,"LINESTRING (8.565306223230436 7.470159325748682, 8.565306223320494 7.470159325627558, 8.658024075906724 7.345456416718662, 8.762991838797461 7.238470043055713, 8.958797088824213 7.127446447499096, 9.071240047866013 7.046959397383034, 9.07124004799562 7.046959397263027, 9.184881501249038 6.941734251566231, 9.22300838105786 6.913592983120641, 9.22300838105786 6.913592983120641, 9.35444481059676 6.816580380313098, 9.677627056961697 6.635144732741505, 9.699627261667047 6.622793740592897, 9.806613635388203 6.612700686790049)",,1.538,125.0,0.0,2.0,,
fracture,,,"LINESTRING (-7.370755181356799 18.852547428570688, -6.567348072945606 18.561867469921708, -6.183812016155571 18.400378603488207, -5.501521557220258 17.87957701086998, -5.105890813844112 17.494956399316532, -5.105890813844112 17.494956399316532, -4.957505939877592 17.350700974464417)",,2.888,122.0,0.0,2.0,,
fracture,,,"LINESTRING (10.718016422877554 12.834059253334999, 11.131831642065663 12.52723040804267, 11.31754383794032 12.37179737444967, 11.596112131839618 12.125526853837073, 11.899088076956104 11.909656492993236, 11.968883815254758 11.86053564084985, 11.96888381525476 11.86053564084985, 12.323253796435893 11.61113709770143, 12.609031706175301 11.391867501661181, 12.879221729934216 11.239106219261885, 13.06731555418809 11.149735673330728, 13.06731555418809 11.149735673330728, 13.067315554188093 11.149735673330726, 13.067315554188099 11.149735673330724, 13.172273986507207 11.0645218975842, 13.303212228755001 10.96579861920327, 13.672125530370977 10.720549212768674, 13.910100589797366 10.556356813758612)",,3.931,126.0,0.0,2.0,,
fracture,,,"LINESTRING (11.636484348331578 12.295090163126588, 11.84641987417126 12.184066567569971, 12.056355399952736 12.044782420620322, 12.14315566548612 11.998354371637106)",,0.588,120.0,0.0,2.0,,
fracture,,,"LINESTRING (11.004659160040319 12.753314821049571, 11.230743572465144 12.674588998779655, 11.368009108584374 12.642291225492954, 11.41645576839801 12.614030674099922, 11.666763510729652 12.531267629936337, 11.799991825188044 12.468690694309771, 12.030113459273707 12.385927650146186)",,1.092,110.0,0.0,2.0,,
fracture,,,"LINESTRING (13.313323245791253 8.059840802103281, 14.266202500716762 7.834182931215598, 14.266202500716764 7.834182931215597, 14.642195867025293 7.745141363702714, 15.009583037230186 7.6724713742733, 15.23768606048543 7.648248044773936, 15.43597161473037 7.603832080134187, 15.490012413589284 7.5917269410565495, 15.634356723028874 7.556065405727167, 16.0047581740655 7.464554458856583, 16.67695557884872 7.2909539276733994, 16.746858099073783 7.276829788344227, 16.915165410295522 7.242822489234545, 17.266389939759392 7.171855889260769, 17.500548795447685 7.028534521348774, 17.51977855621133 7.003407633863405, 17.51977855621133 7.003407633863405, 17.651944607379846 6.830710659734905, 17.686260991438758 6.762077892199159)",,4.656,107.0,1.0,2.0,,
