type,n_type,n_origin,geometry,id,length,azimuth,censored,f_set,Area,b_group
node,6.0,,POINT Z (410136.6292547035 5081043.45673696 0),,,,,,,
node,6.0,,POINT Z (410121.7255382322 5081055.345717052 0),,,,,,,
node,6.0,,POINT Z (410134.1384599304 5081049.088241746 0),,,,,,,
node,6.0,,POINT Z (410134.2818684814 5081049.1027904395 0),,,,,,,
node,6.0,,POINT Z (410134.5244549492 5081049.080837479 0),,,,,,,
node,6.0,,POINT Z (410137.6608025649 5081045.757630086 0),,,,,,,
node,6.0,,POINT Z (410137.8628353059 5081045.627219979 0),,,,,,,
node,6.0,,POINT Z (410141.4799062519 5081041.088189576 0),,,,,,,
node,6.0,,POINT Z (410141.82096958277 5081041.372784781 0),,,,,,,
node,6.0,,POINT Z (410141.85539653205 5081041.391101405 0),,,,,,,
node,6.0,,POINT Z (410141.6633905063 5081040.960306611 0),,,,,,,
node,6.0,,POINT Z (410141.9474712104 5081041.158164529 0),,,,,,,
node,6.0,,POINT Z (410142.03216539085 5081041.068793981 0),,,,,,,
node,6.0,,POINT Z (410141.1692305551 5081041.330197702 0),,,,,,,
node,6.0,,POINT Z (410144.0554729915 5081038.444833172 0),,,,,,,
node,6.0,,POINT Z (410144.59675295313 5081038.736976464 0),,,,,,,
node,6.0,,POINT Z (410138.2147659258 5081039.483564443 0),,,,,,,
node,6.0,,POINT Z (410138.73370951245 5081039.492850802 0),,,,,,,
node,6.0,,POINT Z (410139.34174023656 5081039.485635557 0),,,,,,,
node,6.0,,POINT Z (410139.65335963183 5081039.5135413725 0),,,,,,,
node,6.0,,POINT Z (410138.5576256019 5081040.7027384555 0),,,,,,,
node,6.0,,POINT Z (410138.6136120923 5081040.680006123 0),,,,,,,
node,6.0,,POINT Z (410139.4972733935 5081040.636291342 0),,,,,,,
node,6.0,,POINT Z (410136.58908284997 5081039.882877808 0),,,,,,,
node,6.0,,POINT Z (410137.6201268666 5081040.381799313 0),,,,,,,
node,6.0,,POINT Z (410136.8141205539 5081039.703295166 0),,,,,,,
node,6.0,,POINT Z (410142.1983475417 5081039.945919191 0),,,,,,,
node,6.0,,POINT Z (410138.84548189794 5081041.088798424 0),,,,,,,
node,6.0,,POINT Z (410141.52346963045 5081038.494879542 0),,,,,,,
node,6.0,,POINT Z (410139.59674546355 5081041.51319949 0),,,,,,,
node,6.0,,POINT Z (410140.4251372828 5081041.5074606165 0),,,,,,,
node,6.0,,POINT Z (410123.18207479385 5081055.129762296 0),,,,,,,
node,6.0,,POINT Z (410120.7670542466 5081048.866386533 0),,,,,,,
node,6.0,,POINT Z (410132.98345896375 5081045.128351051 0),,,,,,,
node,6.0,,POINT Z (410133.1530026517 5081045.199760533 0),,,,,,,
node,6.0,,POINT Z (410134.3783344664 5081045.368228042 0),,,,,,,
node,6.0,,POINT Z (410138.10694084724 5081039.948609524 0),,,,,,,
node,6.0,,POINT Z (410138.13892427686 5081040.2474191785 0),,,,,,,
node,6.0,,POINT Z (410113.3873815554 5081031.817074524 0),,,,,,,
node,6.0,,POINT Z (410115.56930145033 5081030.1310548065 0),,,,,,,
node,6.0,,POINT Z (410115.6608553723 5081030.672797973 0),,,,,,,
node,6.0,,POINT Z (410120.84134068113 5081037.738336209 0),,,,,,,
node,6.0,,POINT Z (410122.6718284654 5081040.473400255 0),,,,,,,
node,6.0,,POINT Z (410115.2699385296 5081024.769640991 0),,,,,,,
node,6.0,,POINT Z (410132.89032489795 5081024.958064297 0),,,,,,,
node,6.0,,POINT Z (410131.15811954916 5081026.434771069 0),,,,,,,
node,6.0,,POINT Z (410114.37260856276 5081033.212718912 0),,,,,,,
node,6.0,,POINT Z (410114.2862318499 5081033.0656217495 0),,,,,,,
node,6.0,,POINT Z (410142.45713012415 5081037.070890903 0),,,,,,,
node,6.0,,POINT Z (410115.7519638533 5081027.7181593105 0),,,,,,,
node,6.0,,POINT Z (410116.78076432843 5081028.352066673 0),,,,,,,
node,6.0,,POINT Z (410115.8683534019 5081031.475879028 0),,,,,,,
node,6.0,,POINT Z (410117.24008736864 5081031.658776891 0),,,,,,,
node,6.0,,POINT Z (410117.86115167773 5081030.694239833 0),,,,,,,
node,6.0,,POINT Z (410118.20809509023 5081031.021232368 0),,,,,,,
node,6.0,,POINT Z (410118.4247667034 5081031.270118934 0),,,,,,,
node,6.0,,POINT Z (410118.5809924799 5081031.450022457 0),,,,,,,
node,6.0,,POINT Z (410118.73127557564 5081031.895616026 0),,,,,,,
node,6.0,,POINT Z (410119.05685548007 5081030.182214386 0),,,,,,,
node,6.0,,POINT Z (410119.2013999765 5081030.32778732 0),,,,,,,
node,6.0,,POINT Z (410119.4446992931 5081030.601594706 0),,,,,,,
node,6.0,,POINT Z (410119.27689733007 5081031.503539517 0),,,,,,,
node,6.0,,POINT Z (410119.3077910132 5081031.573489017 0),,,,,,,
node,6.0,,POINT Z (410130.4188361436 5081032.146343823 0),,,,,,,
node,6.0,,POINT Z (410128.33008105657 5081032.893357781 0),,,,,,,
node,6.0,,POINT Z (410122.1693446245 5081035.50801311 0),,,,,,,
node,6.0,,POINT Z (410129.39667479746 5081036.74718963 0),,,,,,,
node,6.0,,POINT Z (410122.63092578074 5081035.030010606 0),,,,,,,
node,6.0,,POINT Z (410120.86531005445 5081035.297509085 0),,,,,,,
node,6.0,,POINT Z (410120.76293383 5081035.367384922 0),,,,,,,
node,6.0,,POINT Z (410121.7847512248 5081034.379942646 0),,,,,,,
node,6.0,,POINT Z (410121.95582802175 5081034.414400697 0),,,,,,,
node,6.0,,POINT Z (410123.13784791855 5081034.6231691325 0),,,,,,,
node,6.0,,POINT Z (410123.11414229864 5081033.4384197425 0),,,,,,,
node,6.0,,POINT Z (410123.2527683238 5081033.913656892 0),,,,,,,
node,6.0,,POINT Z (410123.35839757795 5081034.413805876 0),,,,,,,
node,6.0,,POINT Z (410126.0692040581 5081031.801722672 0),,,,,,,
node,6.0,,POINT Z (410144.1696329321 5081036.721554749 0),,,,,,,
node,6.0,,POINT Z (410144.2132790129 5081036.505402731 0),,,,,,,
node,6.0,,POINT Z (410122.57209730154 5081031.621198431 0),,,,,,,
node,6.0,,POINT Z (410123.81926800753 5081032.855426505 0),,,,,,,
node,6.0,,POINT Z (410121.9912715764 5081032.318177606 0),,,,,,,
node,6.0,,POINT Z (410123.22947276256 5081033.33343545 0),,,,,,,
node,6.0,,POINT Z (410128.8284227311 5081028.066322688 0),,,,,,,
node,6.0,,POINT Z (410128.8847876871 5081028.156583365 0),,,,,,,
node,6.0,,POINT Z (410129.1268033594 5081028.629883128 0),,,,,,,
node,6.0,,POINT Z (410118.48703087756 5081042.881484829 0),,,,,,,
node,6.0,,POINT Z (410128.67356346117 5081029.712828832 0),,,,,,,
node,6.0,,POINT Z (410128.1930465139 5081027.082018331 0),,,,,,,
node,6.0,,POINT Z (410128.3134591455 5081027.249993958 0),,,,,,,
node,6.0,,POINT Z (410128.8925960082 5081028.030242968 0),,,,,,,
node,6.0,,POINT Z (410126.58142496546 5081028.252234854 0),,,,,,,
node,6.0,,POINT Z (410127.1521666076 5081028.911452172 0),,,,,,,
node,6.0,,POINT Z (410118.8074198732 5081029.463668645 0),,,,,,,
node,6.0,,POINT Z (410120.13469667546 5081028.920235949 0),,,,,,,
node,6.0,,POINT Z (410125.03092562815 5081017.106933641 0),,,,,,,
node,6.0,,POINT Z (410126.28358071373 5081018.001039177 0),,,,,,,
node,6.0,,POINT Z (410124.71525775327 5081017.367625214 0),,,,,,,
node,6.0,,POINT Z (410124.32504258835 5081017.674441098 0),,,,,,,
node,6.0,,POINT Z (410125.871438092 5081018.302246491 0),,,,,,,
node,6.0,,POINT Z (410124.0084972094 5081026.271271134 0),,,,,,,
node,6.0,,POINT Z (410124.9930617292 5081027.57492393 0),,,,,,,
node,6.0,,POINT Z (410124.57625493134 5081026.0282393815 0),,,,,,,
node,6.0,,POINT Z (410125.24948440306 5081027.426631299 0),,,,,,,
node,6.0,,POINT Z (410126.1867304506 5081027.0505368225 0),,,,,,,
node,6.0,,POINT Z (410128.1109927876 5081025.653116479 0),,,,,,,
node,6.0,,POINT Z (410128.4266870433 5081026.183691934 0),,,,,,,
node,6.0,,POINT Z (410123.3395006281 5081031.073664859 0),,,,,,,
node,6.0,,POINT Z (410123.9804733482 5081031.545337721 0),,,,,,,
node,6.0,,POINT Z (410124.20414896536 5081031.725637282 0),,,,,,,
node,6.0,,POINT Z (410123.47620477044 5081030.971987273 0),,,,,,,
node,6.0,,POINT Z (410124.1599832863 5081031.447653293 0),,,,,,,
node,6.0,,POINT Z (410123.67156285973 5081030.832970996 0),,,,,,,
node,6.0,,POINT Z (410124.3511946876 5081031.327106975 0),,,,,,,
node,6.0,,POINT Z (410118.57122912497 5081031.897040642 0),,,,,,,
node,6.0,,POINT Z (410120.2960964233 5081031.57779779 0),,,,,,,
node,6.0,,POINT Z (410121.81951904116 5081031.380459011 0),,,,,,,
node,6.0,,POINT Z (410122.3259830181 5081031.821861475 0),,,,,,,
node,6.0,,POINT Z (410121.8477997116 5081031.116527679 0),,,,,,,
node,6.0,,POINT Z (410122.01197259646 5081031.299048778 0),,,,,,,
node,6.0,,POINT Z (410118.4378967309 5081030.959951932 0),,,,,,,
node,6.0,,POINT Z (410116.18106404535 5081027.705521462 0),,,,,,,
node,6.0,,POINT Z (410114.2128336419 5081025.852641411 0),,,,,,,
node,6.0,,POINT Z (410143.5845676079 5081033.9718516255 0),,,,,,,
node,6.0,,POINT Z (410144.2829049 5081034.050830247 0),,,,,,,
node,6.0,,POINT Z (410145.0987578251 5081034.1605907 0),,,,,,,
node,6.0,,POINT Z (410145.582155646 5081034.283944549 0),,,,,,,
node,6.0,,POINT Z (410117.52837699023 5081023.939488199 0),,,,,,,
node,6.0,,POINT Z (410117.796030753 5081024.629808414 0),,,,,,,
node,6.0,,POINT Z (410116.6757196267 5081024.097445443 0),,,,,,,
node,6.0,,POINT Z (410116.4690066087 5081028.476769762 0),,,,,,,
node,6.0,,POINT Z (410120.22643732844 5081027.267838091 0),,,,,,,
node,6.0,,POINT Z (410120.74831732153 5081027.227734042 0),,,,,,,
node,6.0,,POINT Z (410120.86810597853 5081027.585621339 0),,,,,,,
node,6.0,,POINT Z (410123.9107181739 5081019.087654227 0),,,,,,,
node,6.0,,POINT Z (410124.0213577804 5081019.200768693 0),,,,,,,
node,6.0,,POINT Z (410123.5048182372 5081019.392314529 0),,,,,,,
node,6.0,,POINT Z (410123.588427465 5081019.480833201 0),,,,,,,
node,6.0,,POINT Z (410123.7375515742 5081019.659054697 0),,,,,,,
node,6.0,,POINT Z (410122.56335894216 5081023.8556636 0),,,,,,,
node,6.0,,POINT Z (410122.5595898736 5081023.99343988 0),,,,,,,
node,6.0,,POINT Z (410114.9862495699 5081024.7603979455 0),,,,,,,
node,6.0,,POINT Z (410116.86419527483 5081025.800601183 0),,,,,,,
node,6.0,,POINT Z (410117.5023547586 5081026.169802001 0),,,,,,,
node,6.0,,POINT Z (410118.43906367995 5081026.698496854 0),,,,,,,
node,6.0,,POINT Z (410119.7982029515 5081027.545505531 0),,,,,,,
node,6.0,,POINT Z (410120.40954404406 5081027.861353185 0),,,,,,,
node,6.0,,POINT Z (410124.2969890837 5081029.689563058 0),,,,,,,
node,6.0,,POINT Z (410125.0266362899 5081030.11916658 0),,,,,,,
node,6.0,,POINT Z (410129.18906254973 5081032.13358227 0),,,,,,,
node,6.0,,POINT Z (410130.04107557086 5081032.527484983 0),,,,,,,
node,6.0,,POINT Z (410117.57536723564 5081026.158181009 0),,,,,,,
node,6.0,,POINT Z (410118.91614076454 5081033.360136881 0),,,,,,,
node,6.0,,POINT Z (410131.00116147514 5081025.606766576 0),,,,,,,
node,6.0,,POINT Z (410130.6401272856 5081025.578814178 0),,,,,,,
node,6.0,,POINT Z (410130.8900530568 5081025.687409783 0),,,,,,,
node,6.0,,POINT Z (410130.9155132706 5081025.7367714215 0),,,,,,,
node,6.0,,POINT Z (410131.1420272054 5081026.446291724 0),,,,,,,
node,6.0,,POINT Z (410129.0559723222 5081025.156558788 0),,,,,,,
node,6.0,,POINT Z (410129.3108266815 5081025.673548283 0),,,,,,,
node,6.0,,POINT Z (410129.920461018 5081026.305317076 0),,,,,,,
node,6.0,,POINT Z (410124.7444364827 5081025.956248363 0),,,,,,,
node,6.0,,POINT Z (410125.6081209217 5081027.265484856 0),,,,,,,
node,6.0,,POINT Z (410129.3111984885 5081024.965645834 0),,,,,,,
node,6.0,,POINT Z (410131.97445032484 5081022.100637213 0),,,,,,,
node,6.0,,POINT Z (410132.75047408807 5081021.823838784 0),,,,,,,
node,6.0,,POINT Z (410126.19446220057 5081022.504883051 0),,,,,,,
node,6.0,,POINT Z (410126.3932162712 5081022.822727681 0),,,,,,,
node,6.0,,POINT Z (410136.35887447814 5081028.297661328 0),,,,,,,
node,6.0,,POINT Z (410137.36718433606 5081028.026471926 0),,,,,,,
node,6.0,,POINT Z (410139.4254598251 5081027.975191841 0),,,,,,,
node,6.0,,POINT Z (410140.2121534117 5081027.858145522 0),,,,,,,
node,6.0,,POINT Z (410118.2209987236 5081019.774924647 0),,,,,,,
node,6.0,,POINT Z (410118.8050596895 5081020.046730376 0),,,,,,,
node,6.0,,POINT Z (410119.01727989584 5081021.959307037 0),,,,,,,
node,6.0,,POINT Z (410119.39138915983 5081021.830447179 0),,,,,,,
node,6.0,,POINT Z (410121.4095007988 5081022.624390173 0),,,,,,,
node,6.0,,POINT Z (410120.1188238391 5081021.471925801 0),,,,,,,
node,6.0,,POINT Z (410120.8478173071 5081020.539250624 0),,,,,,,
node,6.0,,POINT Z (410129.9836174891 5081021.128472761 0),,,,,,,
node,6.0,,POINT Z (410120.9460209885 5081028.83148636 0),,,,,,,
node,6.0,,POINT Z (410121.3760667577 5081029.567142424 0),,,,,,,
node,6.0,,POINT Z (410123.20930215315 5081028.468553973 0),,,,,,,
node,6.0,,POINT Z (410123.65959340555 5081028.221078695 0),,,,,,,
node,6.0,,POINT Z (410123.97101476457 5081028.049391611 0),,,,,,,
node,6.0,,POINT Z (410125.7530652348 5081028.73328276 0),,,,,,,
node,6.0,,POINT Z (410126.00020929746 5081028.571815305 0),,,,,,,
node,6.0,,POINT Z (410125.1828083994 5081019.7250433555 0),,,,,,,
node,6.0,,POINT Z (410127.0741385656 5081021.364888959 0),,,,,,,
node,6.0,,POINT Z (410128.17548265983 5081021.820614826 0),,,,,,,
node,6.0,,POINT Z (410128.26692523604 5081022.180522635 0),,,,,,,
node,6.0,,POINT Z (410128.32090965065 5081022.534500077 0),,,,,,,
node,6.0,,POINT Z (410128.55081872497 5081022.3079669615 0),,,,,,,
node,6.0,,POINT Z (410128.7802326907 5081022.117783926 0),,,,,,,
node,6.0,,POINT Z (410129.3863510788 5081021.563000489 0),,,,,,,
node,6.0,,POINT Z (410122.1247449579 5081023.930103788 0),,,,,,,
node,6.0,,POINT Z (410126.2529558638 5081024.057588564 0),,,,,,,
node,6.0,,POINT Z (410126.70061327174 5081023.755806505 0),,,,,,,
node,6.0,,POINT Z (410121.0395483028 5081016.577329572 0),,,,,,,
node,6.0,,POINT Z (410121.2003633343 5081016.768021463 0),,,,,,,
node,6.0,,POINT Z (410135.1262188233 5081030.043210096 0),,,,,,,
node,6.0,,POINT Z (410135.004215761 5081030.057733373 0),,,,,,,
node,6.0,,POINT Z (410135.09737712 5081030.088220633 0),,,,,,,
node,6.0,,POINT Z (410134.4308635369 5081028.891952421 0),,,,,,,
node,6.0,,POINT Z (410135.31389509595 5081029.698172802 0),,,,,,,
node,6.0,,POINT Z (410135.3741682547 5081029.758445964 0),,,,,,,
node,6.0,,POINT Z (410137.3352027663 5081028.213780098 0),,,,,,,
node,6.0,,POINT Z (410137.4182597035 5081028.264087294 0),,,,,,,
node,6.0,,POINT Z (410135.2655432462 5081028.660176488 0),,,,,,,
node,6.0,,POINT Z (410135.59655542654 5081028.7608212605 0),,,,,,,
node,6.0,,POINT Z (410136.18682469847 5081028.85614707 0),,,,,,,
node,6.0,,POINT Z (410136.27826564194 5081028.928131238 0),,,,,,,
node,6.0,,POINT Z (410136.95129872335 5081029.261005614 0),,,,,,,
node,6.0,,POINT Z (410142.28375851596 5081030.13359442 0),,,,,,,
node,6.0,,POINT Z (410144.4099461644 5081030.449508908 0),,,,,,,
node,6.0,,POINT Z (410142.7628262119 5081029.019580168 0),,,,,,,
node,6.0,,POINT Z (410143.2694022219 5081028.482695572 0),,,,,,,
node,6.0,,POINT Z (410143.1539635741 5081028.654992496 0),,,,,,,
node,6.0,,POINT Z (410143.6194966297 5081028.632588466 0),,,,,,,
node,6.0,,POINT Z (410142.1258012711 5081030.905194772 0),,,,,,,
node,6.0,,POINT Z (410142.51185618975 5081030.997406451 0),,,,,,,
node,6.0,,POINT Z (410146.7370265718 5081029.23121838 0),,,,,,,
node,6.0,,POINT Z (410150.3198333375 5081029.665438238 0),,,,,,,
node,6.0,,POINT Z (410147.3487822681 5081030.327403798 0),,,,,,,
node,6.0,,POINT Z (410147.4699611059 5081030.361684653 0),,,,,,,
node,6.0,,POINT Z (410136.33452004835 5081034.743415985 0),,,,,,,
node,6.0,,POINT Z (410136.4093419012 5081034.595850664 0),,,,,,,
node,6.0,,POINT Z (410136.71174688917 5081034.357875605 0),,,,,,,
node,6.0,,POINT Z (410147.6771670664 5081030.580966744 0),,,,,,,
node,6.0,,POINT Z (410135.62404531275 5081030.70370978 0),,,,,,,
node,6.0,,POINT Z (410135.32320646284 5081031.001656402 0),,,,,,,
node,6.0,,POINT Z (410137.4577277505 5081034.065608955 0),,,,,,,
node,6.0,,POINT Z (410136.5521269753 5081033.4846650455 0),,,,,,,
node,6.0,,POINT Z (410136.7292264282 5081033.248172368 0),,,,,,,
node,6.0,,POINT Z (410138.1903309413 5081033.469520348 0),,,,,,,
node,6.0,,POINT Z (410138.20851680776 5081033.331827352 0),,,,,,,
node,6.0,,POINT Z (410136.2319728647 5081034.185004311 0),,,,,,,
node,6.0,,POINT Z (410136.3465810615 5081034.3366307765 0),,,,,,,
node,6.0,,POINT Z (410133.93784321204 5081033.17977142 0),,,,,,,
node,6.0,,POINT Z (410134.29510159866 5081033.264600213 0),,,,,,,
node,6.0,,POINT Z (410133.8072062896 5081031.954074867 0),,,,,,,
node,6.0,,POINT Z (410134.05902155815 5081032.035954428 0),,,,,,,
node,6.0,,POINT Z (410134.25854649843 5081032.09311001 0),,,,,,,
node,6.0,,POINT Z (410142.5940368093 5081031.6881776145 0),,,,,,,
node,6.0,,POINT Z (410119.02801789274 5081035.748518586 0),,,,,,,
node,6.0,,POINT Z (410119.6128832721 5081036.4338816 0),,,,,,,
node,6.0,,POINT Z (410118.6816207531 5081036.880551116 0),,,,,,,
node,6.0,,POINT Z (410137.27060055186 5081022.356159679 0),,,,,,,
node,6.0,,POINT Z (410121.22593526164 5081022.868319557 0),,,,,,,
node,6.0,,POINT Z (410127.6868886162 5081019.510113776 0),,,,,,,
node,6.0,,POINT Z (410127.49332019914 5081019.672528204 0),,,,,,,
node,6.0,,POINT Z (410106.3899401339 5081027.013437783 0),,,,,,,
node,6.0,,POINT Z (410106.5689402784 5081027.806506287 0),,,,,,,
node,6.0,,POINT Z (410106.5849785965 5081027.944749887 0),,,,,,,
node,6.0,,POINT Z (410143.0823778736 5081029.214948339 0),,,,,,,
node,6.0,,POINT Z (410142.89241917356 5081029.716489406 0),,,,,,,
node,6.0,,POINT Z (410143.04910992907 5081029.453871374 0),,,,,,,
node,6.0,,POINT Z (410143.0989715872 5081028.696727485 0),,,,,,,
fracture,,,"LINESTRING (410095.81843401364 5081028.860048036, 410095.90105576086 5081028.9037889615, 410096.0104080733 5081028.953605015, 410096.09059976914 5081028.9730454255, 410096.17200649064 5081028.986410708, 410096.28986398294 5081029.0192164015, 410096.3676256274 5081029.043516916, 410096.4478173232 5081029.058097224, 410096.59362040646 5081029.061742301, 410096.71998307866 5081029.124923637, 410096.9326125751 5081029.226985796, 410096.9599506529 5081029.246426207, 410097.0188793994 5081029.25979149, 410097.1513172001 5081029.286522055, 410097.26795966673 5081029.333908057, 410097.40525757015 5081029.389799239, 410097.48909434304 5081029.420174882, 410097.5334427805 5081029.432325139, 410097.5334427805 5081029.432325139, 410097.53344278055 5081029.432325139, 410097.5777912187 5081029.444475396)",,1.872,72.0,0.0,1.0,,
fracture,,,"LINESTRING (410098.3336890788 5081029.132365671, 410098.3449280665 5081029.196002641, 410098.36558350327 5081029.254323875, 410098.3510031949 5081029.357601059, 410098.3716586317 5081029.4219974205, 410098.41053945397 5081029.5082642445, 410098.4190446338 5081029.610326403, 410098.44820525043 5081029.699023278, 410098.45185032755 5081029.758559537, 410098.4336249421 5081029.815665745, 410098.4506353018 5081029.843611336, 410098.46764566156 5081029.888567287, 410098.457925456 5081030.008854831, 410098.47693269403 5081030.140318764)",,1.043,8.0,1.0,1.0,,
fracture,,,"LINESTRING (410097.5053453117 5081028.279873268, 410097.63535306096 5081028.390440606, 410097.74592039915 5081028.457267019, 410097.8929385081 5081028.542318817, 410097.96462502406 5081028.566619331, 410098.00715092337 5081028.554469074, 410098.09463277337 5081028.590919845, 410098.2295006254 5081028.65167113)",,0.833,63.0,0.0,1.0,,
fracture,,,"LINESTRING (410096.3676256274 5081029.043516916, 410096.35198219295 5081028.867262258, 410096.34603357484 5081028.581728589, 410096.34603357484 5081028.581728589, 410096.34347701323 5081028.459013631)",,0.585,2.0,0.0,1.0,,
fracture,,,"LINESTRING (410095.97532423306 5081028.223298649, 410096.01906515745 5081028.34115614, 410096.07009623584 5081028.400692398, 410096.12598741695 5081028.429853015, 410096.1806635724 5081028.485744195, 410096.2365547535 5081028.527055068, 410096.34603357484 5081028.581728588)",,0.537,46.0,0.0,1.0,,
fracture,,,"LINESTRING (410099.2583236107 5081028.302275318, 410099.3859013067 5081028.416487731, 410099.48674843786 5081028.518549888, 410099.55150735204 5081028.57289444, 410099.55150735204 5081028.57289444, 410099.55150735227 5081028.57289444, 410099.5515073526 5081028.57289444)",,0.399,47.0,0.0,1.0,,
fracture,,,"LINESTRING (410098.73950764706 5081027.70569771, 410098.8439998552 5081027.833275406, 410098.87559052283 5081027.895241715, 410098.9015881133 5081027.931011166, 410098.9015881133 5081027.931011166, 410098.90158811345 5081027.931011166)",,0.279,36.0,0.0,1.0,,
fracture,,,"LINESTRING (410099.8344343205 5081028.459453554, 410099.97697534383 5081028.679469633, 410099.97697534383 5081028.679469633, 410099.976975344 5081028.679469633, 410100.02621983836 5081028.755479895, 410100.17931307363 5081028.979044619, 410100.28866538446 5081029.132137854, 410100.3761472332 5081029.285231089, 410100.41320551635 5081029.337477194, 410100.481854467 5081029.386685735, 410100.52438036574 5081029.438324326, 410100.54701024946 5081029.468168372)",,1.241,35.0,1.0,1.0,,
fracture,,,"LINESTRING (410100.61732983 5081028.449293425, 410100.6173298303 5081028.449293425, 410100.71210183285 5081028.557430711, 410100.8433246059 5081028.705663843, 410100.86826580786 5081028.74046552, 410100.86826580786 5081028.74046552, 410100.94781681406 5081028.851466924)",,0.521,39.0,0.0,1.0,,
fracture,,,"LINESTRING (410100.89314065856 5081028.26217947, 410100.9678066076 5081028.329666001, 410101.0195033289 5081028.376391884, 410101.22119759116 5081028.5355602475, 410101.36092554394 5081028.669213071, 410101.4678478035 5081028.787070562, 410101.6561767833 5081028.983904722, 410101.6561767833 5081028.983904722, 410101.7185113867 5081029.051054338, 410101.7185113869 5081029.051054338)",,1.144,46.0,1.0,1.0,,
fracture,,,"LINESTRING (410097.49957394414 5081029.025823107, 410097.57247548475 5081029.198964265, 410097.6434026062 5081029.33026298)",,0.337,25.0,0.0,1.0,,
