geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (-6.151718941566731 -13.429443909970479 0, -5.874679376339782 -12.894592993723913 0)",575,fracture,0,1,0.6023,,,-9999
"LINESTRING Z (-5.874679376339782 -12.894592993723913 0, -5.67612102088181 -12.511257428429802 0)",576,fracture,0,1,0.4317,,,-9999
"LINESTRING Z (-5.67612102088181 -12.511257428429802 0, -4.570236607386785 -10.376243639565136 0)",577,fracture,0,1,2.4044,,,-9999
"LINESTRING Z (-4.570236607386785 -10.376243639565136 0, -4.176350774102288 -9.615810021875275 0)",578,fracture,0,1,0.8564,,,-9999
"LINESTRING Z (-4.176350774102288 -9.615810021875275 0, -3.4214551253720056 -8.158413028549859 0)",579,fracture,0,1,1.6413,,,-9999
"LINESTRING Z (-3.4214551253720056 -8.158413028549859 0, -2.8216034328159787 -7.000342963312714 0)",580,fracture,0,1,1.3042,,,-9999
"LINESTRING Z (-2.8216034328159787 -7.000342963312714 0, -2.5349170694428937 -6.446867996659918 0)",581,fracture,0,1,0.6233,,,-9999
"LINESTRING Z (-2.5349170694428937 -6.446867996659918 0, -2.467653323376802 -6.317009013578734 0)",582,fracture,0,1,0.1462,,,-9999
"LINESTRING Z (-2.467653323376802 -6.317009013578734 0, -2.417051171271302 -6.219316803458842 0)",583,fracture,0,1,0.11,,,-9999
"LINESTRING Z (-2.417051171271302 -6.219316803458842 0, -2.2781026303787932 -5.951063587184112 0)",584,fracture,0,1,0.3021,,,-9999
"LINESTRING Z (-2.2781026303787932 -5.951063587184112 0, -2.1034960017061657 -5.61396908138031 0)",585,fracture,0,1,0.3796,,,-9999
"LINESTRING Z (-2.1034960017061657 -5.61396908138031 0, -1.868708998877998 -5.160690707648534 0)",586,fracture,0,1,0.5105,,,-9999
"LINESTRING Z (-1.868708998877998 -5.160690707648534 0, -1.7312701309391876 -4.895352056886702 0)",587,fracture,0,1,0.2988,,,-9999
"LINESTRING Z (-1.7312701309391876 -4.895352056886702 0, -0.6727581581611306 -2.8517952167851135 0)",588,fracture,0,1,2.3014,,,-9999
"LINESTRING Z (-0.6727581581611306 -2.8517952167851135 0, -0.2090529334429701 -1.9565687024579748 0)",589,fracture,0,1,1.0082,,,-9999
"LINESTRING Z (-0.2090529334429701 -1.9565687024579748 0, 1.0778893402529668 0.5279943009485611 0)",590,fracture,0,1,2.7981,,,-9999
"LINESTRING Z (1.0778893402529668 0.5279943009485611 0, 1.3185722351922065 0.992655248483885 0)",591,fracture,0,1,0.5233,,,-9999
"LINESTRING Z (1.3185722351922065 0.992655248483885 0, 2.4145634785539136 3.1085693426675656 0)",592,fracture,0,1,2.3829,,,-9999
"LINESTRING Z (2.4145634785539136 3.1085693426675656 0, 2.532193967490128 3.3356660562164993 0, 2.537885346061917 3.3466537974127206 0, 2.53801778476642 3.3469094827780643 0)",593,fracture,0,1,0.2684,,,-9999
"LINESTRING Z (2.53801778476642 3.3469094827780643 0, 3.400332397526374 5.011688881163426 0)",594,fracture,0,1,1.8749,,,-9999
"LINESTRING Z (3.400332397526374 5.011688881163426 0, 3.6716360718433307 5.535466120961695 0)",595,fracture,0,1,0.5899,,,-9999
"LINESTRING Z (3.6716360718433307 5.535466120961695 0, 4.146713073913122 6.452646920161064 0)",596,fracture,1,1,1.0329,,,-9999
"LINESTRING Z (4.21395784886737 6.582469277727972 0, 4.25431405072092 6.660380717994348 0)",597,fracture,1,1,0.0877,,,-9999
"LINESTRING Z (4.25431405072092 6.660380717994348 0, 4.308090061967109 6.76420036145772 0)",598,fracture,0,1,0.1169,,,-9999
"LINESTRING Z (4.308090061967109 6.76420036145772 0, 4.476040713816204 7.088444878489464 0)",599,fracture,0,1,0.3652,,,-9999
"LINESTRING Z (4.476040713816204 7.088444878489464 0, 4.523554531858402 7.180174769465231 0)",600,fracture,1,1,0.1033,,,-9999
"LINESTRING Z (5.312395092491653 8.70310560528834 0, 5.463661658379749 8.995139926438254 0)",601,fracture,1,1,0.3289,,,-9999
"LINESTRING Z (5.463661658379749 8.995139926438254 0, 5.543870168831754 9.149989993687255 0, 5.546748565558485 9.155547009073675 0)",602,fracture,0,1,0.1806,,,-9999
"LINESTRING Z (5.546748565558485 9.155547009073675 0, 5.623927825818897 9.30454882414546 0)",603,fracture,0,1,0.1678,,,-9999
"LINESTRING Z (5.623927825818897 9.30454882414546 0, 5.754776872528819 9.557165205727852 0)",604,fracture,0,1,0.2845,,,-9999
"LINESTRING Z (5.754776872528819 9.557165205727852 0, 6.1392529002280485 10.299432309422286 0)",605,fracture,0,1,0.8359,,,-9999
"LINESTRING Z (6.1392529002280485 10.299432309422286 0, 6.178642779737046 10.37547817358963 0)",606,fracture,0,1,0.0856,,,-9999
"LINESTRING Z (6.178642779737046 10.37547817358963 0, 6.518915164190649 11.032405989836107 0)",607,fracture,0,1,0.7398,,,-9999
"LINESTRING Z (6.518915164190649 11.032405989836107 0, 6.636653410438648 11.25971073900224 0)",608,fracture,0,1,0.256,,,-9999
"LINESTRING Z (6.636653410438648 11.25971073900224 0, 6.769793554105718 11.516750298572719 0)",609,fracture,0,1,0.2895,,,-9999
"LINESTRING Z (6.769793554105718 11.516750298572719 0, 6.813214848628462 11.600579188287718 0)",610,fracture,0,1,0.0944,,,-9999
"LINESTRING Z (6.813214848628462 11.600579188287718 0, 6.882103438905278 11.733575085817034 0)",611,fracture,0,1,0.1498,,,-9999
"LINESTRING Z (6.882103438905278 11.733575085817034 0, 7.63919956282347 13.195220303288584 0)",612,fracture,0,1,1.6461,,,-9999
"LINESTRING Z (7.63919956282347 13.195220303288584 0, 7.949463817131388 13.794214604189994 0, 7.950464781554742 13.79614706007774 0)",613,fracture,0,1,0.6768,,,-9999
"LINESTRING Z (7.950464781554742 13.79614706007774 0, 8.086001071195438 14.057812604634886 0)",614,fracture,0,1,0.2947,,,-9999
"LINESTRING Z (8.086001071195438 14.057812604634886 0, 8.226736572924267 14.329515716738825 0)",615,fracture,0,1,0.306,,,-9999
"LINESTRING Z (8.226736572924267 14.329515716738825 0, 8.352983060225544 14.573246424844305 0)",616,fracture,0,1,0.2745,,,-9999
"LINESTRING Z (8.352983060225544 14.573246424844305 0, 8.459843845055792 14.779551212503295 0)",617,fracture,0,1,0.2323,,,-9999
"LINESTRING Z (8.459843845055792 14.779551212503295 0, 8.688496190191522 15.220986053038033 0)",618,fracture,0,1,0.4971,,,-9999
"LINESTRING Z (8.688496190191522 15.220986053038033 0, 8.901605168089398 15.632412962388235 0)",619,fracture,1,1,0.4633,,,-9999
"LINESTRING Z (11.118755816086678 19.91283065134386 0, 11.350334404104373 20.359914878764176 0)",620,fracture,1,1,0.5035,,,-9999
"LINESTRING Z (11.350334404104373 20.359914878764176 0, 11.398079600831634 20.452091468035924 0)",621,fracture,1,1,0.1038,,,-9999
"LINESTRING Z (11.432777718538077 20.519079445121868 0, 11.669121995944415 20.975364283776077 0)",622,fracture,1,1,0.5139,,,-9999
"LINESTRING Z (-6.7534412708060865 -17.69714100939666 0, -6.533828173249727 -17.273157285802732 0)",623,fracture,1,1,0.4775,,,-9999
"LINESTRING Z (-6.533828173249727 -17.273157285802732 0, -6.236673314075624 -16.6994719041996 0)",624,fracture,0,1,0.6461,,,-9999
"LINESTRING Z (-6.236673314075624 -16.6994719041996 0, -5.800115971345856 -15.856656927349977 0)",625,fracture,0,1,0.9492,,,-9999
"LINESTRING Z (-5.800115971345856 -15.856656927349977 0, -5.48681929426223 -15.251808249299563 0)",626,fracture,0,1,0.6812,,,-9999
"LINESTRING Z (-5.48681929426223 -15.251808249299563 0, -5.359594830706595 -15.006189466126964 0)",627,fracture,0,1,0.2766,,,-9999
"LINESTRING Z (-5.359594830706595 -15.006189466126964 0, -5.101562729802695 -14.508034246036214 0)",628,fracture,0,1,0.561,,,-9999
"LINESTRING Z (-5.101562729802695 -14.508034246036214 0, -4.814789203151783 -13.954391002484158 0)",629,fracture,0,1,0.6235,,,-9999
"LINESTRING Z (-4.814789203151783 -13.954391002484158 0, -4.675361289200772 -13.685212311469554 0)",630,fracture,0,1,0.3031,,,-9999
"LINESTRING Z (-4.675361289200772 -13.685212311469554 0, -4.318814458507589 -12.996865147320497 0)",631,fracture,0,1,0.7752,,,-9999
"LINESTRING Z (-4.318814458507589 -12.996865147320497 0, -3.67631830807253 -11.756465948514457 0)",632,fracture,0,1,1.3969,,,-9999
"LINESTRING Z (-3.67631830807253 -11.756465948514457 0, -3.0007588755664796 -10.452234976455012 0)",633,fracture,0,1,1.4688,,,-9999
"LINESTRING Z (-3.0007588755664796 -10.452234976455012 0, -2.9825887943920506 -10.417155927163057 0, -2.093001908062415 -8.699724841662453 0)",634,fracture,0,1,1.9737,,,-9999
"LINESTRING Z (-2.093001908062415 -8.699724841662453 0, -1.5012274589081138 -7.55724865389411 0)",635,fracture,0,1,1.2866,,,-9999
"LINESTRING Z (-1.5012274589081138 -7.55724865389411 0, -1.339792418695799 -7.245583137450185 0)",636,fracture,0,1,0.351,,,-9999
"LINESTRING Z (-1.339792418695799 -7.245583137450185 0, -1.1305036981886616 -6.841531594012287 0)",637,fracture,0,1,0.455,,,-9999
"LINESTRING Z (-1.1305036981886616 -6.841531594012287 0, -0.8736845497572342 -6.345718092660279 0)",638,fracture,0,1,0.5584,,,-9999
"LINESTRING Z (-0.8736845497572342 -6.345718092660279 0, -0.7350077433469842 -6.077989485340567 0)",639,fracture,0,1,0.3015,,,-9999
"LINESTRING Z (-0.7350077433469842 -6.077989485340567 0, -0.3743755734772294 -5.381755189979848 0)",640,fracture,0,1,0.7841,,,-9999
"LINESTRING Z (-0.3743755734772294 -5.381755189979848 0, -0.3218237090499923 -5.280298876993117 0)",641,fracture,0,1,0.1143,,,-9999
"LINESTRING Z (-0.3218237090499923 -5.280298876993117 0, 0.4371196917116087 -3.815087317972305 0)",642,fracture,0,1,1.6501,,,-9999
"LINESTRING Z (0.4371196917116087 -3.815087317972305 0, 0.4449823651957653 -3.7999076878941835 0, 0.5351380665501887 -3.625853633792693 0, 0.549137980349315 -3.5988254845220227 0)",643,fracture,0,1,0.2436,,,-9999
"LINESTRING Z (0.549137980349315 -3.5988254845220227 0, 0.8800501247648889 -2.959968491323967 0)",644,fracture,0,1,0.7195,,,-9999
"LINESTRING Z (0.8800501247648889 -2.959968491323967 0, 0.9761516240106399 -2.7744355156201106 0)",645,fracture,0,1,0.2089,,,-9999
"LINESTRING Z (0.9761516240106399 -2.7744355156201106 0, 2.8435003556764444 0.830656700234125 0)",646,fracture,0,1,4.06,,,-9999
"LINESTRING Z (2.8435003556764444 0.830656700234125 0, 3.3350556089989305 1.779650312067043 0)",647,fracture,1,1,1.0687,,,-9999
"LINESTRING Z (4.323647738756531 3.6882203243028293 0, 4.801325400893538 4.6104219421663375 0)",648,fracture,1,1,1.0386,,,-9999
"LINESTRING Z (4.801325400893538 4.6104219421663375 0, 5.018162735942282 5.029046795379188 0)",649,fracture,1,1,0.4715,,,-9999
"LINESTRING Z (5.118281998068968 5.222336439905311 0, 5.951713338922591 6.831353967488413 0)",650,fracture,1,1,1.8121,,,-9999
"LINESTRING Z (5.951713338922591 6.831353967488413 0, 6.0292622271777745 6.981069384140939 0)",651,fracture,0,1,0.1686,,,-9999
"LINESTRING Z (6.0292622271777745 6.981069384140939 0, 6.328396992849097 7.5585771613042585 0)",652,fracture,1,1,0.6504,,,-9999
"LINESTRING Z (7.238213068706492 9.315062598283443 0, 7.674419002351941 10.15719914687113 0)",653,fracture,1,1,0.9484,,,-9999
"LINESTRING Z (7.674419002351941 10.15719914687113 0, 7.943040205792453 10.675797624549645 0)",654,fracture,0,1,0.584,,,-9999
"LINESTRING Z (7.943040205792453 10.675797624549645 0, 8.105928305384198 10.990268408680922 0)",655,fracture,0,1,0.3542,,,-9999
"LINESTRING Z (8.105928305384198 10.990268408680922 0, 8.11365725360232 11.005189869565752 0)",656,fracture,1,1,0.0168,,,-9999
"LINESTRING Z (8.20426087305474 11.180108671649794 0, 9.00832773052999 12.732435304460651 0)",657,fracture,1,1,1.7482,,,-9999
"LINESTRING Z (9.00832773052999 12.732435304460651 0, 9.039549878979896 12.792712596232816 0, 9.098089162080388 12.905728183652851 0)",658,fracture,0,1,0.1952,,,-9999
"LINESTRING Z (9.098089162080388 12.905728183652851 0, 9.26224605527844 13.222648493079568 0)",659,fracture,0,1,0.3569,,,-9999
"LINESTRING Z (9.26224605527844 13.222648493079568 0, 9.415788492374295 13.519076597477488 0)",660,fracture,0,1,0.3338,,,-9999
"LINESTRING Z (9.415788492374295 13.519076597477488 0, 9.54988020578385 13.777953251862288 0)",661,fracture,0,1,0.2915,,,-9999
"LINESTRING Z (9.54988020578385 13.777953251862288 0, 9.579361023619322 13.834868741236821 0)",662,fracture,0,1,0.0641,,,-9999
"LINESTRING Z (9.579361023619322 13.834868741236821 0, 9.7283733990525 14.122551135869603 0)",663,fracture,0,1,0.324,,,-9999
"LINESTRING Z (9.7283733990525 14.122551135869603 0, 10.110446763618675 14.860179672588616 0)",664,fracture,1,1,0.8307,,,-9999
"LINESTRING Z (12.195761970784474 18.886076653411006 0, 12.695931366688153 19.851700677035307 0)",665,fracture,1,1,1.0875,,,-9999
"LINESTRING Z (-5.762986929326716 -18.890991416698906 0, -5.124133621756268 -17.657625068389446 0)",666,fracture,1,1,1.389,,,-9999
"LINESTRING Z (-5.124133621756268 -17.657625068389446 0, -4.80777421461455 -17.046863502133174 0)",667,fracture,0,1,0.6878,,,-9999
"LINESTRING Z (-4.80777421461455 -17.046863502133174 0, -3.9464493481653693 -15.383994902014965 0)",668,fracture,0,1,1.8727,,,-9999
"LINESTRING Z (-3.9464493481653693 -15.383994902014965 0, -3.315921379667088 -14.166701403181586 0)",669,fracture,0,1,1.3709,,,-9999
"LINESTRING Z (-3.315921379667088 -14.166701403181586 0, -2.867259522279741 -13.300517523229535 0)",670,fracture,0,1,0.9755,,,-9999
"LINESTRING Z (-2.867259522279741 -13.300517523229535 0, -2.7154277332692285 -13.007391985723357 0)",671,fracture,0,1,0.3301,,,-9999
"LINESTRING Z (-2.7154277332692285 -13.007391985723357 0, -1.839975365799628 -11.3172489172134 0)",672,fracture,0,1,1.9034,,,-9999
"LINESTRING Z (-1.839975365799628 -11.3172489172134 0, -1.5000791807746963 -10.661047389318378 0)",673,fracture,0,1,0.739,,,-9999
"LINESTRING Z (-1.5000791807746963 -10.661047389318378 0, -1.2050732363842953 -10.091510689655522 0)",674,fracture,0,1,0.6414,,,-9999
"LINESTRING Z (-1.2050732363842953 -10.091510689655522 0, -0.2902914918953572 -8.3254385627204 0)",675,fracture,0,1,1.9889,,,-9999
"LINESTRING Z (-0.2902914918953572 -8.3254385627204 0, 0.7630013867343066 -6.291957674351406 0)",676,fracture,0,1,2.2901,,,-9999
"LINESTRING Z (0.7630013867343066 -6.291957674351406 0, 1.0648232042465073 -5.709262291085984 0)",677,fracture,0,1,0.6562,,,-9999
"LINESTRING Z (1.0648232042465073 -5.709262291085984 0, 1.068470033251735 -5.70222174497033 0)",678,fracture,0,1,0.0079,,,-9999
"LINESTRING Z (1.068470033251735 -5.70222174497033 0, 1.5688568507068577 -4.73617796860816 0)",679,fracture,0,1,1.0879,,,-9999
"LINESTRING Z (1.5688568507068577 -4.73617796860816 0, 1.9255775121697452 -4.047495207821951 0)",680,fracture,0,1,0.7756,,,-9999
"LINESTRING Z (1.9255775121697452 -4.047495207821951 0, 2.11076016807035 -3.689982687542498 0)",681,fracture,0,1,0.4026,,,-9999
"LINESTRING Z (2.11076016807035 -3.689982687542498 0, 2.3847670215773418 -3.1609867062789636 0, 2.399788239742933 -3.1319868329488685 0, 2.4996881010820062 -2.939120762262043 0)",682,fracture,0,1,0.8456,,,-9999
"LINESTRING Z (2.4996881010820062 -2.939120762262043 0, 4.756766015157213 1.418380266134668 0)",683,fracture,1,1,4.9074,,,-9999
"LINESTRING Z (5.345057537296857 2.5541323359833092 0, 5.7360534814800035 3.3089867511775175 0)",684,fracture,1,1,0.8501,,,-9999
"LINESTRING Z (6.711548659498 5.192271867256951 0, 6.7981799528101385 5.359521720416606 0)",685,fracture,1,1,0.1884,,,-9999
"LINESTRING Z (6.920725304037079 5.596107037505859 0, 6.949239836885731 5.651157022903975 0)",686,fracture,1,1,0.062,,,-9999
"LINESTRING Z (6.949239836885731 5.651157022903975 0, 7.042996471900523 5.832163017844724 0)",687,fracture,0,1,0.2038,,,-9999
"LINESTRING Z (7.042996471900523 5.832163017844724 0, 7.225432185551207 6.184372307959048 0)",688,fracture,0,1,0.3967,,,-9999
"LINESTRING Z (7.225432185551207 6.184372307959048 0, 7.385368079268324 6.493143581207463 0)",689,fracture,0,1,0.3477,,,-9999
"LINESTRING Z (7.385368079268324 6.493143581207463 0, 8.024969141459081 7.7279535400837815 0)",690,fracture,1,1,1.3906,,,-9999
"LINESTRING Z (10.16646177844827 11.862306328612929 0, 10.178721410865002 11.885974701127026 0)",691,fracture,1,1,0.0267,,,-9999
"LINESTRING Z (10.243191276632402 12.010439835728791 0, 10.350500747514232 12.217610853976902 0, 10.372649873326319 12.260371822883819 0, 10.381210647168956 12.276899201309941 0)",692,fracture,1,1,0.3001,,,-9999
"LINESTRING Z (10.381210647168956 12.276899201309941 0, 10.971388128092363 13.41629229182894 0)",693,fracture,0,1,1.2832,,,-9999
"LINESTRING Z (10.971388128092363 13.41629229182894 0, 11.325550726323677 14.100036471145373 0)",694,fracture,1,1,0.77,,,-9999
"LINESTRING Z (13.359946339484503 18.027628390428443 0, 13.400275220889382 18.105487086001144 0)",695,fracture,1,1,0.0877,,,-9999
"LINESTRING Z (13.400275220889382 18.105487086001144 0, 13.42147771234746 18.146420488325006 0)",696,fracture,0,1,0.0461,,,-9999
"LINESTRING Z (13.42147771234746 18.146420488325006 0, 13.557730333451698 18.409468978091798 0)",697,fracture,0,1,0.2962,,,-9999
"LINESTRING Z (13.557730333451698 18.409468978091798 0, 13.866637957916659 19.00584417758826 0)",698,fracture,0,1,0.6716,,,-9999
"LINESTRING Z (13.866637957916659 19.00584417758826 0, 13.926915491846211 19.12221562159083 0)",699,fracture,0,1,0.1311,,,-9999
"LINESTRING Z (13.926915491846211 19.12221562159083 0, 14.078873953201812 19.415585711963594 0)",700,fracture,1,1,0.3304,,,-9999
"LINESTRING Z (-4.5237926352387134 -19.604625969450282 0, -3.69396747077935 -18.002570504296916 0)",701,fracture,1,1,1.8042,,,-9999
"LINESTRING Z (-3.69396747077935 -18.002570504296916 0, -3.447240399456253 -17.526240706234002 0)",702,fracture,0,1,0.5364,,,-9999
"LINESTRING Z (-3.447240399456253 -17.526240706234002 0, -2.5836210308786205 -15.858942354124494 0)",703,fracture,0,1,1.8777,,,-9999
"LINESTRING Z (-2.5836210308786205 -15.858942354124494 0, -2.4920564107337704 -15.68216824989096 0)",704,fracture,0,1,0.1991,,,-9999
"LINESTRING Z (-2.4920564107337704 -15.68216824989096 0, -2.006919011714358 -14.745564908926118 0)",705,fracture,0,1,1.0548,,,-9999
"LINESTRING Z (-2.006919011714358 -14.745564908926118 0, -1.648630374178952 -14.053855022976931 0)",706,fracture,0,1,0.779,,,-9999
"LINESTRING Z (-1.648630374178952 -14.053855022976931 0, -1.5549768214451845 -13.87304803806715 0)",707,fracture,0,1,0.2036,,,-9999
"LINESTRING Z (-1.5549768214451845 -13.87304803806715 0, -1.2559403412587744 -13.295730010269107 0)",708,fracture,0,1,0.6502,,,-9999
"LINESTRING Z (-1.2559403412587744 -13.295730010269107 0, -1.1540862828381553 -13.099091178465168 0, -1.1418552380132359 -13.075477996983663 0, -1.1389291736313287 -13.069828954709223 0)",709,fracture,0,1,0.2544,,,-9999
"LINESTRING Z (-1.1389291736313287 -13.069828954709223 0, -0.7128597123411075 -12.247261818606933 0)",710,fracture,0,1,0.9264,,,-9999
"LINESTRING Z (-0.7128597123411075 -12.247261818606933 0, -0.2130751073081823 -11.282380669920432 0)",711,fracture,0,1,1.0866,,,-9999
"LINESTRING Z (-0.2130751073081823 -11.282380669920432 0, 0.121827729086617 -10.635819270819928 0)",712,fracture,0,1,0.7281,,,-9999
"LINESTRING Z (0.121827729086617 -10.635819270819928 0, 0.9154675290823453 -9.103623052385478 0)",713,fracture,0,1,1.7255,,,-9999
"LINESTRING Z (0.9154675290823453 -9.103623052385478 0, 2.0949139766412808 -6.8265908435604254 0)",714,fracture,0,1,2.5644,,,-9999
"LINESTRING Z (2.0949139766412808 -6.8265908435604254 0, 2.2966832305755487 -6.4370563370045675 0)",715,fracture,0,1,0.4387,,,-9999
"LINESTRING Z (2.2966832305755487 -6.4370563370045675 0, 2.440216953291089 -6.15995099631506 0)",716,fracture,0,1,0.3121,,,-9999
"LINESTRING Z (2.440216953291089 -6.15995099631506 0, 2.7437038299797663 -5.574041059830805 0)",717,fracture,0,1,0.6598,,,-9999
"LINESTRING Z (2.7437038299797663 -5.574041059830805 0, 3.0249167973848383 -5.031132998472111 0)",718,fracture,0,1,0.6114,,,-9999
"LINESTRING Z (3.0249167973848383 -5.031132998472111 0, 3.247559981540232 -4.601299407937798 0)",719,fracture,0,1,0.4841,,,-9999
"LINESTRING Z (3.247559981540232 -4.601299407937798 0, 3.3968240600965554 -4.313131076771275 0)",720,fracture,0,1,0.3245,,,-9999
"LINESTRING Z (3.3968240600965554 -4.313131076771275 0, 3.8635207898905786 -3.412129180760043 0, 3.865828486062159 -3.407673956428539 0, 3.8663020810715762 -3.40675963675543 0)",721,fracture,0,1,1.0207,,,-9999
"LINESTRING Z (3.8663020810715762 -3.40675963675543 0, 3.9717500849087277 -3.2031823555736954 0)",722,fracture,0,1,0.2293,,,-9999
"LINESTRING Z (3.9717500849087277 -3.2031823555736954 0, 3.9732073655214055 -3.2003689383988574 0, 5.266505948542395 -0.7035344824881808 0)",723,fracture,0,1,2.8151,,,-9999
"LINESTRING Z (5.266505948542395 -0.7035344824881808 0, 5.528189300354968 -0.198330179381618 0)",724,fracture,0,1,0.569,,,-9999
"LINESTRING Z (5.528189300354968 -0.198330179381618 0, 5.680241451543318 0.0952207880180354 0)",725,fracture,0,1,0.3306,,,-9999
"LINESTRING Z (5.680241451543318 0.0952207880180354 0, 5.816823209555231 0.3589047075166665 0)",726,fracture,0,1,0.297,,,-9999
"LINESTRING Z (5.816823209555231 0.3589047075166665 0, 5.95982583839736 0.6349847215725056 0)",727,fracture,0,1,0.3109,,,-9999
"LINESTRING Z (5.95982583839736 0.6349847215725056 0, 6.58634063933589 1.844530423283024 0)",728,fracture,0,1,1.3622,,,-9999
"LINESTRING Z (6.58634063933589 1.844530423283024 0, 7.52480878546935 3.6563313745894175 0)",729,fracture,1,1,2.0404,,,-9999
"LINESTRING Z (8.969193384819489 6.444851583758807 0, 9.028495183923424 6.559339279983086 0)",730,fracture,1,1,0.1289,,,-9999
"LINESTRING Z (9.028495183923424 6.559339279983086 0, 9.202798658031384 6.8958485174099895 0)",731,fracture,0,1,0.379,,,-9999
"LINESTRING Z (9.202798658031384 6.8958485174099895 0, 9.653045562813055 7.76509248031609 0)",732,fracture,1,1,0.9789,,,-9999
"LINESTRING Z (11.326161467320855 10.995199969763043 0, 11.640767957786155 11.602577365640192 0)",733,fracture,1,1,0.684,,,-9999
"LINESTRING Z (11.640767957786155 11.602577365640192 0, 11.717005734671087 11.749761558577053 0)",734,fracture,0,1,0.1658,,,-9999
"LINESTRING Z (11.717005734671087 11.749761558577053 0, 11.729771906322686 11.774407852687517 0)",735,fracture,0,1,0.0278,,,-9999
"LINESTRING Z (11.729771906322686 11.774407852687517 0, 11.814299263703306 11.937595859808052 0)",736,fracture,0,1,0.1838,,,-9999
"LINESTRING Z (11.814299263703306 11.937595859808052 0, 11.905149282536094 12.112990359051974 0)",737,fracture,0,1,0.1975,,,-9999
"LINESTRING Z (11.905149282536094 12.112990359051974 0, 12.439097232334928 13.143827055405918 0)",738,fracture,1,1,1.1609,,,-9999
"LINESTRING Z (14.574206959910711 17.265857037460535 0, 14.807148688235987 17.715572935349595 0)",739,fracture,1,1,0.5065,,,-9999
"LINESTRING Z (14.807148688235987 17.715572935349595 0, 15.225972549874095 18.52415176039778 0)",740,fracture,1,1,0.9106,,,-9999
"LINESTRING Z (-3.627437892784531 -20.980144495946348 0, -3.2084614046358104 -20.171271011075916 0)",741,fracture,1,1,0.9109,,,-9999
"LINESTRING Z (-3.2084614046358104 -20.171271011075916 0, -3.128047913379927 -20.016025209121377 0)",742,fracture,0,1,0.1748,,,-9999
"LINESTRING Z (-3.128047913379927 -20.016025209121377 0, -2.489906999999172 -18.784034204744376 0)",743,fracture,0,1,1.3875,,,-9999
"LINESTRING Z (-2.489906999999172 -18.784034204744376 0, -1.7373294645021156 -17.331112546866947 0)",744,fracture,0,1,1.6363,,,-9999
"LINESTRING Z (-1.7373294645021156 -17.331112546866947 0, -1.721325759820591 -17.300215890985896 0, -1.6518581713232667 -17.166102182978896 0)",745,fracture,0,1,0.1858,,,-9999
"LINESTRING Z (-1.6518581713232667 -17.166102182978896 0, -1.454508050419526 -16.785099228038984 0)",746,fracture,0,1,0.4291,,,-9999
"LINESTRING Z (-1.454508050419526 -16.785099228038984 0, -1.2654130640862964 -16.42003358618704 0)",747,fracture,0,1,0.4111,,,-9999
"LINESTRING Z (-1.2654130640862964 -16.42003358618704 0, -1.2320686784341592 -16.35565911605273 0, -1.2290475388800763 -16.34982652222345 0, -1.2256435744317744 -16.343254848958825 0)",748,fracture,0,1,0.0865,,,-9999
"LINESTRING Z (-1.2256435744317744 -16.343254848958825 0, -0.735627257246701 -15.397232297965052 0)",749,fracture,0,1,1.0654,,,-9999
"LINESTRING Z (-0.735627257246701 -15.397232297965052 0, -0.6254187696513486 -15.184464455508202 0)",750,fracture,0,1,0.2396,,,-9999
"LINESTRING Z (-0.6254187696513486 -15.184464455508202 0, 0.1174295539586593 -13.750325955508893 0)",751,fracture,0,1,1.6151,,,-9999
"LINESTRING Z (0.1174295539586593 -13.750325955508893 0, 0.1886289393890597 -13.61286885077208 0)",752,fracture,0,1,0.1548,,,-9999
"LINESTRING Z (0.1886289393890597 -13.61286885077208 0, 0.4777428070656755 -13.054707358929743 0)",753,fracture,0,1,0.6286,,,-9999
"LINESTRING Z (0.4777428070656755 -13.054707358929743 0, 1.054996548812193 -11.940264761436636 0)",754,fracture,0,1,1.2551,,,-9999
"LINESTRING Z (1.054996548812193 -11.940264761436636 0, 1.4386896747001554 -11.199509123264264 0)",755,fracture,0,1,0.8342,,,-9999
"LINESTRING Z (1.4386896747001554 -11.199509123264264 0, 2.1883265493833277 -9.752264687444944 0)",756,fracture,0,1,1.6299,,,-9999
"LINESTRING Z (2.1883265493833277 -9.752264687444944 0, 2.213106097175091 -9.704425441704926 0, 2.8710732082271333 -8.434158099500557 0)",757,fracture,0,1,1.4844,,,-9999
"LINESTRING Z (2.8710732082271333 -8.434158099500557 0, 3.2247768689000376 -7.751299942270586 0)",758,fracture,0,1,0.769,,,-9999
"LINESTRING Z (3.2247768689000376 -7.751299942270586 0, 3.65073200123801 -6.928953528955 0)",759,fracture,0,1,0.9261,,,-9999
"LINESTRING Z (3.65073200123801 -6.928953528955 0, 4.030800388570774 -6.195195789208486 0)",760,fracture,0,1,0.8263,,,-9999
"LINESTRING Z (4.030800388570774 -6.195195789208486 0, 4.098490666409662 -6.0645133464553895 0)",761,fracture,0,1,0.1472,,,-9999
"LINESTRING Z (4.098490666409662 -6.0645133464553895 0, 4.6804697990776924 -4.940947937706335 0)",762,fracture,0,1,1.2653,,,-9999
"LINESTRING Z (4.6804697990776924 -4.940947937706335 0, 4.946389552234598 -4.42756486367675 0)",763,fracture,0,1,0.5782,,,-9999
"LINESTRING Z (4.946389552234598 -4.42756486367675 0, 5.103001979730657 -4.125209854300212 0)",764,fracture,0,1,0.3405,,,-9999
