geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (-24.07726361553935 8.848247020653472 0, -24.23720965749814 9.109343920583946 0)",164,fracture,0,2,0.3062,,,-9999
"LINESTRING Z (-24.23720965749814 9.109343920583946 0, -25.004611790318265 10.362055869098375 0)",165,fracture,1,2,1.4691,,,-9999
"LINESTRING Z (-5.151859996501576 -20.692114558833254 0, -5.151859996501577 -20.692114558833254 0, -5.151859996501577 -20.692114558833254 0, -5.375621238236054 -20.32684533537527 0)",166,fracture,1,2,0.4284,,,-9999
"LINESTRING Z (-5.932152579600971 -19.418360160218725 0, -7.895955730222048 -16.212635852061318 0)",167,fracture,1,2,3.7594,,,-9999
"LINESTRING Z (-7.895955730222048 -16.212635852061318 0, -8.068241935519454 -15.931394793807888 0, -8.163366004880357 -15.776113679534975 0, -8.163366004880357 -15.776113679534975 0, -8.181362450435122 -15.746736171429289 0)",168,fracture,0,2,0.5464,,,-9999
"LINESTRING Z (-8.181362450435122 -15.746736171429289 0, -10.50376951699078 -11.955624631385453 0)",169,fracture,1,2,4.4459,,,-9999
"LINESTRING Z (-14.175614165518112 -5.961682905689032 0, -14.881877208530527 -4.808774782376329 0)",170,fracture,1,2,1.352,,,-9999
"LINESTRING Z (-14.881877208530527 -4.808774782376329 0, -15.571213716787602 -3.6834976382179807 0, -15.571213716787602 -3.6834976382179807 0, -15.571213716787602 -3.6834976382179803 0)",171,fracture,1,2,1.3196,,,-9999
"LINESTRING Z (-15.991803197924764 -2.996924789503333 0, -16.346021409512876 -2.418696808292013 0)",172,fracture,1,2,0.6781,,,-9999
"LINESTRING Z (-16.346021409512876 -2.418696808292013 0, -16.52228316351229 -2.130966039953198 0)",173,fracture,0,2,0.3374,,,-9999
"LINESTRING Z (-16.52228316351229 -2.130966039953198 0, -18.991783248202875 1.900261045096378 0, -18.991783248202875 1.900261045096378 0, -18.991783248202875 1.9002610450963786 0)",174,fracture,1,2,4.7275,,,-9999
"LINESTRING Z (-19.640994238004133 2.960037046815608 0, -19.640994238004133 2.9600370468156085 0, -19.640994238004133 2.9600370468156085 0, -19.714778572156103 3.0804830464451367 0)",175,fracture,1,2,0.1412,,,-9999
"LINESTRING Z (-20.759564011190967 4.785997205368713 0, -21.095467193990594 5.334327621249577 0)",176,fracture,1,2,0.643,,,-9999
"LINESTRING Z (-21.095467193990594 5.334327621249577 0, -22.68165070321813 7.923623310647458 0)",177,fracture,0,2,3.0365,,,-9999
"LINESTRING Z (-22.68165070321813 7.923623310647458 0, -22.813286908322798 8.138507059257481 0)",178,fracture,0,2,0.252,,,-9999
"LINESTRING Z (-22.813286908322798 8.138507059257481 0, -22.948492601616586 8.359217662281056 0)",179,fracture,0,2,0.2588,,,-9999
"LINESTRING Z (-22.948492601616586 8.359217662281056 0, -23.056558257098242 8.535624701115347 0)",180,fracture,0,2,0.2069,,,-9999
"LINESTRING Z (-23.056558257098242 8.535624701115347 0, -23.281989611973277 8.903620227507695 0)",181,fracture,0,2,0.4316,,,-9999
"LINESTRING Z (-23.281989611973277 8.903620227507695 0, -24.277751752664894 10.529108453528934 0)",182,fracture,1,2,1.9062,,,-9999
"LINESTRING Z (-4.011395807560733 -21.20023192782585 0, -5.093500093923155 -19.433798253627774 0, -5.093500093923155 -19.433798253627774 0, -5.093500093923156 -19.433798253627774 0)",183,fracture,1,2,2.0715,,,-9999
"LINESTRING Z (-5.211489668242274 -19.24119134881437 0, -5.211489668242276 -19.241191348814368 0, -5.211489668242276 -19.241191348814368 0, -9.791462730108128 -11.764815231133698 0)",184,fracture,1,2,8.7677,,,-9999
"LINESTRING Z (-9.791462730108128 -11.764815231133698 0, -9.798983126357422 -11.752538890169626 0, -9.798983126357422 -11.752538890169626 0, -9.824518036827072 -11.710855545699335 0)",185,fracture,0,2,0.0633,,,-9999
"LINESTRING Z (-9.824518036827072 -11.710855545699335 0, -9.919155696485612 -11.556368449607978 0, -9.922291208472089 -11.551250020609437 0, -9.922291208472089 -11.551250020609437 0, -9.922450383090823 -11.550990182985512 0)",186,fracture,0,2,0.1875,,,-9999
"LINESTRING Z (-9.922450383090823 -11.550990182985512 0, -10.321232679888192 -10.900015515742584 0)",187,fracture,1,2,0.7634,,,-9999
"LINESTRING Z (-13.225732927207819 -6.158691497122384 0, -13.487172585464625 -5.731915795430923 0)",188,fracture,1,2,0.5005,,,-9999
"LINESTRING Z (-13.487172585464625 -5.731915795430923 0, -14.16330881202888 -4.6281868720725114 0)",189,fracture,1,2,1.2944,,,-9999
"LINESTRING Z (-15.235308780121159 -2.8782475489939543 0, -15.235308780121159 -2.878247548993954 0, -15.376481791137632 -2.647795859919032 0, -15.384119122017204 -2.635328634147273 0, -15.384119122017204 -2.635328634147273 0, -15.38508702660909 -2.633748620754785 0)",190,fracture,1,2,0.2867,,,-9999
"LINESTRING Z (-15.38508702660909 -2.633748620754785 0, -15.950047561914955 -1.7115035777081662 0)",191,fracture,0,2,1.0815,,,-9999
"LINESTRING Z (-15.950047561914955 -1.7115035777081662 0, -16.91785002445158 -0.1316569017991973 0, -16.91785002445158 -0.1316569017991973 0, -16.91785002445158 -0.1316569017991967 0)",192,fracture,1,2,1.8527,,,-9999
"LINESTRING Z (-16.99665283889086 -0.0030187041675696 0, -17.06176155041358 0.1032651558696127 0, -17.06176155041358 0.1032651558696127 0, -17.06176155041358 0.103265155869613 0)",193,fracture,1,2,0.1246,,,-9999
"LINESTRING Z (-17.20857773736891 0.3429287999598224 0, -19.661726055935667 4.347463161694507 0)",194,fracture,1,2,4.6962,,,-9999
"LINESTRING Z (-19.67892538259699 4.375539448029371 0, -20.116906993894656 5.090503316693512 0)",195,fracture,1,2,0.8385,,,-9999
"LINESTRING Z (-20.116906993894656 5.090503316693512 0, -20.672652348729585 5.997705442617619 0)",196,fracture,0,2,1.0639,,,-9999
"LINESTRING Z (-20.672652348729585 5.997705442617619 0, -22.372067919864552 8.77184184438763 0)",197,fracture,0,2,3.2533,,,-9999
"LINESTRING Z (-22.372067919864552 8.77184184438763 0, -22.407338882084787 8.82941837945213 0, -22.407338882084787 8.82941837945213 0, -22.45507255842438 8.907339125485743 0)",198,fracture,1,2,0.1589,,,-9999
"LINESTRING Z (-22.684836341803532 9.282406934741378 0, -22.684836341803532 9.28240693474138 0, -22.684836341803532 9.28240693474138 0, -22.747476149648396 9.384660541271685 0)",199,fracture,1,2,0.1199,,,-9999
"LINESTRING Z (-23.072523072950133 9.915269132560793 0, -23.69824305920791 10.93669827601241 0)",200,fracture,1,2,1.1978,,,-9999
"LINESTRING Z (-2.74848503325418 -21.908231853801603 0, -5.2932970102427905 -17.754065173835517 0)",201,fracture,1,2,4.8717,,,-9999
"LINESTRING Z (-5.2932970102427905 -17.754065173835517 0, -8.399737271564073 -12.683093037749972 0)",202,fracture,0,2,5.9468,,,-9999
"LINESTRING Z (-8.399737271564073 -12.683093037749972 0, -8.532972903197722 -12.465598375463879 0)",203,fracture,0,2,0.2551,,,-9999
"LINESTRING Z (-8.532972903197722 -12.465598375463879 0, -9.806619519790315 -10.386489826563736 0)",204,fracture,1,2,2.4382,,,-9999
"LINESTRING Z (-12.032241046581039 -6.753371595271063 0, -13.493389872333589 -4.368183290084154 0, -13.493389872333589 -4.368183290084154 0, -13.493389872333589 -4.368183290084153 0)",205,fracture,1,2,2.7972,,,-9999
"LINESTRING Z (-14.50017180169816 -2.724706293442765 0, -14.93949869398171 -2.0075463798459188 0)",206,fracture,1,2,0.841,,,-9999
"LINESTRING Z (-14.93949869398171 -2.0075463798459188 0, -15.625350758535095 -0.8879572629614786 0)",207,fracture,1,2,1.313,,,-9999
"LINESTRING Z (-16.540884569304406 0.6065657452101629 0, -16.540884569304406 0.6065657452101648 0, -18.361492855831937 3.578537878928501 0, -18.361492855831937 3.578537878928501 0, -18.389971998824237 3.625027406627359 0)",208,fracture,1,2,3.5398,,,-9999
"LINESTRING Z (-18.389971998824237 3.625027406627359 0, -19.281911937431286 5.081035633167148 0)",209,fracture,0,2,1.7075,,,-9999
"LINESTRING Z (-19.281911937431286 5.081035633167148 0, -19.663797639568184 5.704428195650227 0)",210,fracture,0,2,0.7311,,,-9999
"LINESTRING Z (-19.663797639568184 5.704428195650227 0, -20.113678558202274 6.438816566595333 0)",211,fracture,0,2,0.8612,,,-9999
"LINESTRING Z (-20.113678558202274 6.438816566595333 0, -21.60656574040701 8.875814759523571 0)",212,fracture,1,2,2.8579,,,-9999
"LINESTRING Z (-22.489557653137478 10.317216173739267 0, -22.744706088485824 10.733722044567433 0)",213,fracture,1,2,0.4884,,,-9999
"LINESTRING Z (-1.35845450203768 -22.823742850652465 0, -1.3584545020376804 -22.823742850652465 0, -1.3584545020376804 -22.823742850652465 0, -2.4752782648843152 -21.00063289008794 0)",214,fracture,1,2,2.138,,,-9999
"LINESTRING Z (-2.4752782648843152 -21.00063289008794 0, -4.660128547843068 -17.43406988729901 0)",215,fracture,0,2,4.1826,,,-9999
"LINESTRING Z (-4.660128547843068 -17.43406988729901 0, -7.7318984058018465 -12.419693930315049 0)",216,fracture,0,2,5.8805,,,-9999
"LINESTRING Z (-7.7318984058018465 -12.419693930315049 0, -7.763669219761802 -12.367831058738961 0)",217,fracture,0,2,0.0608,,,-9999
"LINESTRING Z (-7.763669219761802 -12.367831058738961 0, -7.7858858187856725 -12.331564546225787 0)",218,fracture,0,2,0.0425,,,-9999
"LINESTRING Z (-7.7858858187856725 -12.331564546225787 0, -9.086803214785572 -10.207939009754485 0)",219,fracture,1,2,2.4904,,,-9999
"LINESTRING Z (-12.098485121324776 -5.291650993220252 0, -12.456948458456434 -4.706493243033959 0)",220,fracture,1,2,0.6862,,,-9999
"LINESTRING Z (-13.648400039705354 -2.761560373976135 0, -14.923051752607465 -0.6808110996955267 0)",221,fracture,1,2,2.4401,,,-9999
"LINESTRING Z (-15.207153351798876 -0.2170419066242858 0, -15.207153351798876 -0.2170419066242858 0, -15.207153351798876 -0.2170419066242858 0, -15.402977700640358 0.1026229615228592 0)",222,fracture,1,2,0.3749,,,-9999
"LINESTRING Z (-15.402977700640358 0.1026229615228592 0, -15.979951473870537 1.0444784878409195 0)",223,fracture,0,2,1.1045,,,-9999
"LINESTRING Z (-15.979951473870537 1.0444784878409195 0, -16.06393176349023 1.181568427713361 0, -16.09357391373091 1.2299564555778337 0, -16.09357391373091 1.2299564555778337 0, -16.09892138404159 1.238685698911959 0)",224,fracture,0,2,0.2278,,,-9999
"LINESTRING Z (-16.09892138404159 1.238685698911959 0, -18.777020332371514 5.610430848417829 0)",225,fracture,0,2,5.1268,,,-9999
"LINESTRING Z (-18.777020332371514 5.610430848417829 0, -18.799648696334284 5.64736952854284 0, -18.799648696334284 5.64736952854284 0, -18.941371700539193 5.878719029871977 0)",226,fracture,0,2,0.3146,,,-9999
"LINESTRING Z (-18.941371700539193 5.878719029871977 0, -19.18498255152024 6.276390877212614 0)",227,fracture,0,2,0.4664,,,-9999
"LINESTRING Z (-19.18498255152024 6.276390877212614 0, -20.900960688383268 9.077564112864431 0)",228,fracture,1,2,3.285,,,-9999
"LINESTRING Z (-21.74856041509533 10.461191105543962 0, -21.813601963131905 10.567365327494414 0)",229,fracture,1,2,0.1245,,,-9999
"LINESTRING Z (-0.1595083313948811 -23.427326565277454 0, -0.6671463040180486 -22.598655225144835 0, -0.6671463040180486 -22.598655225144835 0, -0.7478673313943391 -22.46688572494937 0)",230,fracture,1,2,1.1263,,,-9999
"LINESTRING Z (-0.7478673313943391 -22.46688572494937 0, -4.1172613575547645 -16.966666250300513 0)",231,fracture,0,2,6.4502,,,-9999
"LINESTRING Z (-4.1172613575547645 -16.966666250300513 0, -7.156584533587755 -12.00525645590553 0)",232,fracture,0,2,5.8183,,,-9999
"LINESTRING Z (-7.156584533587755 -12.00525645590553 0, -8.841435646740715 -9.254895164677167 0)",233,fracture,1,2,3.2254,,,-9999
"LINESTRING Z (-13.067675006113737 -2.355956112588919 0, -13.301066162354958 -1.974966957624572 0)",234,fracture,1,2,0.4468,,,-9999
"LINESTRING Z (-13.301066162354958 -1.974966957624572 0, -13.557117194229956 -1.55698768269018 0)",235,fracture,0,2,0.4902,,,-9999
"LINESTRING Z (-13.557117194229956 -1.55698768269018 0, -14.601573190266931 0.1479886914629831 0)",236,fracture,0,2,1.9995,,,-9999
"LINESTRING Z (-14.601573190266931 0.1479886914629831 0, -15.147447925820313 1.0390779579299638 0, -15.147447925820313 1.0390779579299638 0, -15.18490770395504 1.100227529518492 0)",237,fracture,0,2,1.1167,,,-9999
"LINESTRING Z (-15.18490770395504 1.100227529518492 0, -16.47694881585411 3.209363365380466 0)",238,fracture,0,2,2.4734,,,-9999
"LINESTRING Z (-16.47694881585411 3.209363365380466 0, -16.529854607564122 3.2957271042681753 0, -16.529854607564122 3.2957271042681753 0, -16.568289395059054 3.3584682871165676 0)",239,fracture,0,2,0.1749,,,-9999
"LINESTRING Z (-16.568289395059054 3.3584682871165676 0, -17.596367053948562 5.03670856325287 0)",240,fracture,0,2,1.9681,,,-9999
"LINESTRING Z (-17.596367053948562 5.03670856325287 0, -18.16273315409273 5.961248058962645 0)",241,fracture,0,2,1.0842,,,-9999
"LINESTRING Z (-18.16273315409273 5.961248058962645 0, -18.68136524921438 6.807866272094783 0)",242,fracture,0,2,0.9928,,,-9999
"LINESTRING Z (-18.68136524921438 6.807866272094783 0, -20.022816907511963 8.99766018695972 0)",243,fracture,1,2,2.568,,,-9999
"LINESTRING Z (-20.946952624944565 10.506225000328742 0, -21.31022831617466 11.099238466862127 0)",244,fracture,1,2,0.6954,,,-9999
"LINESTRING Z (0.7293988667198679 -23.524800759508317 0, -0.152963157037624 -22.08442757991556 0)",245,fracture,1,2,1.6892,,,-9999
"LINESTRING Z (-0.152963157037624 -22.08442757991556 0, -3.893464375303242 -15.978410448669903 0)",246,fracture,0,2,7.1606,,,-9999
"LINESTRING Z (-3.893464375303242 -15.978410448669903 0, -5.722957127143042 -12.991935259282512 0)",247,fracture,0,2,3.5023,,,-9999
"LINESTRING Z (-5.722957127143042 -12.991935259282512 0, -6.555292319634271 -11.633226185890843 0)",248,fracture,0,2,1.5934,,,-9999
"LINESTRING Z (-6.555292319634271 -11.633226185890843 0, -7.701573233856847 -9.762030190743339 0)",249,fracture,0,2,2.1944,,,-9999
"LINESTRING Z (-7.701573233856847 -9.762030190743339 0, -8.91597540431928 -7.779632639084805 0, -8.91597540431928 -7.779632639084805 0, -8.91597540431928 -7.779632639084804 0)",250,fracture,1,2,2.3248,,,-9999
"LINESTRING Z (-9.609012090647548 -6.648315301547813 0, -9.609012090647548 -6.648315301547812 0, -9.609012090647548 -6.648315301547812 0, -10.16228938495747 -5.745142052762699 0)",251,fracture,1,2,1.0592,,,-9999
"LINESTRING Z (-10.16228938495747 -5.745142052762699 0, -10.627620861848365 -4.985532095752419 0, -10.627620861848365 -4.985532095752419 0, -10.627620861848365 -4.9855320957524185 0)",252,fracture,1,2,0.8908,,,-9999
"LINESTRING Z (-12.398853610387285 -2.094160893093994 0, -12.573374920745792 -1.8092712356296952 0)",253,fracture,1,2,0.3341,,,-9999
"LINESTRING Z (-12.611937915850463 -1.7463207658927962 0, -12.65346354765981 -1.6785340698277056 0, -12.65346354765981 -1.6785340698277056 0, -12.65346354765981 -1.6785340698277051 0)",254,fracture,1,2,0.0795,,,-9999
"LINESTRING Z (-12.77136719853653 -1.4860674269686873 0, -12.77136719853653 -1.486067426968687 0, -12.77136719853653 -1.486067426968687 0, -12.839095972102575 -1.3755065615816977 0)",255,fracture,1,2,0.1297,,,-9999
"LINESTRING Z (-12.839095972102575 -1.3755065615816977 0, -12.86717763988698 -1.3296658748501387 0)",256,fracture,0,2,0.0538,,,-9999
"LINESTRING Z (-12.86717763988698 -1.3296658748501387 0, -13.055452451647351 -1.0223249173396574 0)",257,fracture,0,2,0.3604,,,-9999
"LINESTRING Z (-13.055452451647351 -1.0223249173396574 0, -13.317424371538314 -0.5946803484919451 0)",258,fracture,0,2,0.5015,,,-9999
"LINESTRING Z (-13.317424371538314 -0.5946803484919451 0, -13.810005669095256 0.2094123829117082 0, -13.810005669095256 0.2094123829117082 0, -13.811964824061162 0.212610519494627 0)",259,fracture,0,2,0.9467,,,-9999
"LINESTRING Z (-13.811964824061162 0.212610519494627 0, -14.73499548582159 1.7193714332064767 0)",260,fracture,1,2,1.767,,,-9999
"LINESTRING Z (-15.831039848959142 3.508560974234421 0, -15.998519446675619 3.781955696791179 0)",261,fracture,1,2,0.3206,,,-9999
"LINESTRING Z (-15.998519446675619 3.781955696791179 0, -17.090079410349613 5.563824876629528 0)",262,fracture,0,2,2.0896,,,-9999
"LINESTRING Z (-17.090079410349613 5.563824876629528 0, -17.171119600635276 5.696115380315845 0, -17.171119600635276 5.696115380315845 0, -17.203260869301012 5.748582984425852 0, -17.24319525507878 5.813772120709009 0)",263,fracture,0,2,0.2931,,,-9999
"LINESTRING Z (-17.24319525507878 5.813772120709009 0, -19.206555133886003 9.018772829238651 0)",264,fracture,1,2,3.7586,,,-9999
"LINESTRING Z (-20.292932176883564 10.79218137757509 0, -20.843519170947488 11.690962963737547 0)",265,fracture,1,2,1.054,,,-9999
"LINESTRING Z (1.306714596663023 -23.113631129934216 0, -3.3078369148613462 -15.580808938942358 0)",266,fracture,1,2,8.8339,,,-9999
"LINESTRING Z (-3.3078369148613462 -15.580808938942358 0, -5.905186614357771 -11.340879358511803 0)",267,fracture,0,2,4.9722,,,-9999
"LINESTRING Z (-5.905186614357771 -11.340879358511803 0, -5.9348045306744215 -11.29253089025355 0)",268,fracture,0,2,0.0567,,,-9999
"LINESTRING Z (-5.9348045306744215 -11.29253089025355 0, -7.102940438508151 -9.385658669486515 0)",269,fracture,0,2,2.2362,,,-9999
"LINESTRING Z (-7.102940438508151 -9.385658669486515 0, -7.70840913200012 -8.39728786055811 0)",270,fracture,0,2,1.1591,,,-9999
"LINESTRING Z (-7.70840913200012 -8.39728786055811 0, -8.78875401372802 -6.633726249276822 0)",271,fracture,0,2,2.0682,,,-9999
"LINESTRING Z (-8.78875401372802 -6.633726249276822 0, -9.381323983776715 -5.666411395612171 0)",272,fracture,1,2,1.1344,,,-9999
"LINESTRING Z (-11.992477920430247 -1.4039476937773847 0, -12.223263504065132 -1.0272118915170287 0)",273,fracture,1,2,0.4418,,,-9999
"LINESTRING Z (-12.223263504065132 -1.0272118915170287 0, -12.316869288316228 -0.874409235169839 0)",274,fracture,0,2,0.1792,,,-9999
"LINESTRING Z (-12.316869288316228 -0.874409235169839 0, -12.317102900590637 -0.8740278850602224 0, -12.330965371557998 -0.8513987024269516 0, -12.330965371557998 -0.8513987024269516 0, -12.330965371557998 -0.8513987024269513 0)",275,fracture,1,2,0.027,,,-9999
"LINESTRING Z (-12.413101339713226 -0.7173194442253414 0, -12.413101339713226 -0.7173194442253408 0, -12.413101339713226 -0.7173194442253408 0, -13.00952630000266 0.2562883191530658 0)",276,fracture,1,2,1.1418,,,-9999
"LINESTRING Z (-13.00952630000266 0.2562883191530658 0, -13.422065011860177 0.9297190427158304 0)",277,fracture,0,2,0.7897,,,-9999
"LINESTRING Z (-13.422065011860177 0.9297190427158304 0, -13.682266937045858 1.354474261350285 0)",278,fracture,0,2,0.4981,,,-9999
"LINESTRING Z (-13.682266937045858 1.354474261350285 0, -13.901971281039557 1.7131209800530387 0)",279,fracture,1,2,0.4206,,,-9999
"LINESTRING Z (-15.397673361519805 4.15471423019154 0, -15.397673361519805 4.154714230191541 0, -15.397673361519805 4.154714230191541 0, -15.618547804181517 4.5152710251368156 0)",280,fracture,1,2,0.4228,,,-9999
"LINESTRING Z (-15.826063951216074 4.854021656366557 0, -16.860900884313917 6.543295813178887 0)",281,fracture,1,2,1.981,,,-9999
"LINESTRING Z (-16.860900884313917 6.543295813178887 0, -16.862330647888086 6.545629768006888 0, -16.862330647888086 6.545629768006888 0, -17.402929957317156 7.428107396511452 0)",282,fracture,0,2,1.0376,,,-9999
"LINESTRING Z (-17.402929957317156 7.428107396511452 0, -18.562261332510868 9.320607044193885 0)",283,fracture,1,2,2.2194,,,-9999
"LINESTRING Z (-19.587752301033472 10.994624791109656 0, -19.69436949416966 11.168667351126984 0)",284,fracture,1,2,0.2041,,,-9999
"LINESTRING Z (-19.802936514139738 11.345892820427318 0, -19.893893452771103 11.49437148493803 0)",285,fracture,1,2,0.1741,,,-9999
"LINESTRING Z (-19.893893452771103 11.49437148493803 0, -20.095700267122172 11.823802166476776 0)",286,fracture,0,2,0.3863,,,-9999
"LINESTRING Z (-20.095700267122172 11.823802166476776 0, -20.490238953946026 12.467849538770544 0)",287,fracture,1,2,0.7553,,,-9999
