type;n_type;n_index;n_origin;geometry;og_line_id
node;3;2272;[2 1];POINT Z (410117.5861242158 5081050.975746179 0);793
node;3;2281;[1];POINT Z (410116.99830492254 5081051.0647507515 0);796
node;3;2286;[1 2];POINT Z (410117.48127762903 5081050.918947671 0);798
node;3;2305;[1];POINT Z (410115.29848399956 5081050.9961017985 0);802
node;3;2314;[2 1];POINT Z (410117.21199573885 5081050.8525883565 0);806
node;3;2321;[1];POINT Z (410115.1576975027 5081048.54985176 0);809
node;3;2326;[1];POINT Z (410115.9118481045 5081047.873533705 0);811
node;3;2338;[1];POINT Z (410114.6019705322 5081048.655354831 0);816
node;3;2360;[2 1];POINT Z (410103.5162423915 5081054.560283903 0);823
node;3;2372;[1 2];POINT Z (410104.6536440503 5081054.460443758 0);825
node;3;2375;[2 1];POINT Z (410102.0006354861 5081054.325575908 0);827
node;3;2377;[1 2];POINT Z (410102.54528014513 5081054.362235752 0);829
node;3;2379;[1];POINT Z (410102.7697467391 5081054.312818137 0);830
node;3;2394;[1 2];POINT Z (410103.56437353144 5081054.3960473975 0);834
node;3;2395;[1 2];POINT Z (410104.1837683336 5081054.328502458 0);835
node;3;2397;[1 2];POINT Z (410104.35596275923 5081054.123274135 0);836
node;3;2400;[1 2];POINT Z (410102.838026393 5081054.210615741 0);837
node;3;2412;[1 2];POINT Z (410106.82975503657 5081055.001737702 0);841
node;3;2420;[1];POINT Z (410111.614374272 5081056.593725095 0);844
node;3;2453;[1];POINT Z (410113.3784010308 5081056.378086798 0);852
node;3;2465;[1];POINT Z (410113.5357295064 5081047.160519462 0);856
node;3;2467;[1];POINT Z (410114.13072389556 5081046.929410871 0);857
node;3;2470;[1];POINT Z (410114.6323200875 5081046.929410871 0);859
node;3;2476;[1 2];POINT Z (410113.98129621625 5081046.6471660845 0);861
node;3;2486;[1 2];POINT Z (410115.3981043162 5081046.272664381 0);862
node;3;2492;[1];POINT Z (410116.75136346545 5081046.890515841 0);865
node;3;2493;[1];POINT Z (410116.7745783064 5081046.860418208 0);866
node;3;2494;[1];POINT Z (410116.8514895925 5081046.760704078 0);867
node;3;2495;[1];POINT Z (410116.9218154439 5081046.669527848 0);868
node;3;2499;[2 1];POINT Z (410115.06297968305 5081048.190096315 0);871
node;3;2529;[2 1];POINT Z (410116.21555467584 5081045.194912573 0);880
node;3;2564;[1];POINT Z (410117.17972236336 5081045.70718155 0);892
node;3;2571;[2 1];POINT Z (410116.82273202756 5081045.850494578 0);895
node;3;2572;[1];POINT Z (410116.92177420756 5081045.770654453 0);896
node;3;2574;[1];POINT Z (410117.37191692006 5081045.680385193 0);897
node;3;2579;[1];POINT Z (410117.88262022147 5081045.597762859 0);900
node;3;2586;[1];POINT Z (410115.81550295884 5081047.101614231 0);904
node;3;2591;[2 1];POINT Z (410116.4866763725 5081046.344165153 0);905
node;3;2594;[1 2];POINT Z (410116.94404062495 5081045.963830669 0);906
node;3;2597;[2 1];POINT Z (410137.544446474 5081018.613974013 0);908
node;3;2598;[2 1];POINT Z (410137.5628474982 5081018.603480648 0);909
node;3;2600;[1 2];POINT Z (410138.2833426017 5081019.480279844 0);911
node;3;2602;[1 2];POINT Z (410139.50161117484 5081018.1018152675 0);913
node;3;2607;[1 2];POINT Z (410127.01805257215 5081017.945573816 0);915
node;3;2619;[1 2];POINT Z (410128.0529328583 5081018.814356137 0);919
node;3;2623;[1 2];POINT Z (410128.75419925275 5081018.23222775 0);920
node;3;2624;[1 2];POINT Z (410128.9000537357 5081018.238529986 0);921
node;3;2639;[2 1];POINT Z (410139.0641251575 5081023.948178124 0);926
node;3;2645;[2 1];POINT Z (410139.61893734685 5081024.257672741 0);929
node;3;2650;[1];POINT Z (410108.3282604557 5081052.263813968 0);932
node;3;2676;[1 2];POINT Z (410106.3598846674 5081052.172807433 0);941
node;3;2683;[2 1];POINT Z (410104.43791159545 5081052.750687422 0);944
node;3;2685;[1];POINT Z (410104.6347515429 5081052.7452090345 0);945
node;3;2699;[1];POINT Z (410125.72340323316 5081046.594925648 0);949
node;3;2723;[1];POINT Z (410125.73969518114 5081047.962051474 0);953
node;3;2731;[1];POINT Z (410126.5298086267 5081047.678758571 0);955
node;3;2732;[1];POINT Z (410126.59720967466 5081047.6715370305 0);956
node;3;2733;[1 2];POINT Z (410117.88377155433 5081049.98137233 0);957
node;3;2768;[2 1];POINT Z (410121.0151868464 5081051.238375566 0);967
node;3;2777;[1];POINT Z (410114.4177175928 5081047.2466418715 0);970
node;3;2780;[1];POINT Z (410115.1125525531 5081047.225005085 0);971
node;3;2787;[2 1];POINT Z (410120.91325523576 5081051.025340954 0);974
node;3;2806;[1];POINT Z (410126.103082779 5081050.615451352 0);977
node;3;2810;[2 1];POINT Z (410126.8734336123 5081050.285133018 0);978
node;3;2815;[2 1];POINT Z (410127.18757063925 5081050.11903758 0);979
node;3;2820;[2 1];POINT Z (410128.1769721775 5081049.7662884435 0);980
node;3;2823;[2 1];POINT Z (410128.60374165 5081049.5966764055 0);981
node;3;2828;[1];POINT Z (410129.6380801668 5081049.117048787 0);982
node;3;2841;[1 2];POINT Z (410110.2093489561 5081047.312751458 0);986
node;3;2888;[2 1];POINT Z (410117.203980014 5081049.191747005 0);1007
node;3;2902;[1];POINT Z (410120.4894215002 5081047.958255142 0);1010
node;3;2907;[2 1];POINT Z (410121.16901814163 5081047.79309964 0);1011
node;3;2915;[2 1];POINT Z (410127.941967395 5081049.447360933 0);1014
node;3;2917;[1];POINT Z (410128.44017774035 5081049.345751598 0);1015
node;3;2918;[2 1];POINT Z (410128.5303673713 5081049.327461393 0);1016
node;3;2926;[2 1];POINT Z (410129.5215982254 5081049.12229235 0);1017
node;3;2956;[1];POINT Z (410117.07866464136 5081044.591988853 0);1025
node;3;2963;[1];POINT Z (410117.94228622457 5081042.731960155 0);1027
node;3;2965;[2 1];POINT Z (410118.1604920576 5081042.483730323 0);1028
node;3;2977;[2 1];POINT Z (410118.4675600711 5081042.549057388 0);1032
node;3;2979;[1 2];POINT Z (410119.12144041556 5081043.615442262 0);1034
node;3;2985;[1 2];POINT Z (410119.2776930986 5081041.449796934 0);1037
node;3;2996;[1];POINT Z (410119.57206071843 5081042.141775965 0);1043
node;3;3000;[1 2];POINT Z (410120.27162525035 5081042.071410382 0);1044
node;3;3003;[1 2];POINT Z (410119.86031947593 5081041.821463027 0);1045
node;3;3004;[1 2];POINT Z (410119.8117384567 5081041.791940715 0);1046
node;3;3012;[2 1];POINT Z (410122.6718284656 5081040.473400255 0);1048
node;3;3018;[1 2];POINT Z (410119.97453051165 5081041.890868195 0);1050
node;3;3023;[1 2];POINT Z (410116.6356958773 5081040.073723816 0);1053
node;3;3039;[1];POINT Z (410124.42051690666 5081037.963830299 0);1057
node;3;3043;[2 1];POINT Z (410127.44092636456 5081038.563819983 0);1061
node;3;3047;[2 1];POINT Z (410127.8194014254 5081038.190527088 0);1062
node;3;3055;[2 1];POINT Z (410129.20640956255 5081036.927432972 0);1064
node;3;3057;[2 1];POINT Z (410129.3966747975 5081036.74718963 0);1065
node;3;3065;[2 1];POINT Z (410129.4546333604 5081037.288208787 0);1069
node;3;3068;[2 1];POINT Z (410129.7011163981 5081036.996402037 0);1070
node;3;3070;[1 2];POINT Z (410127.42100568465 5081037.635094544 0);1072
node;3;3075;[1 2];POINT Z (410128.09688299143 5081037.184505676 0);1073
node;3;3076;[1 2];POINT Z (410127.81480590964 5081037.76872052 0);1074
node;3;3085;[2 1];POINT Z (410131.31638913386 5081036.013115671 0);1077
node;3;3087;[1 2];POINT Z (410131.7446211199 5081037.224427931 0);1079
node;3;3090;[2 1];POINT Z (410132.4014175999 5081036.459454583 0);1080
node;3;3092;[1 2];POINT Z (410133.7236668991 5081037.333750857 0);1082
node;3;3109;[2 1];POINT Z (410132.28112303576 5081038.57840884 0);1089
node;3;3113;[2 1];POINT Z (410131.4732085355 5081041.717486299 0);1092
node;3;3114;[1];POINT Z (410131.6888333201 5081041.255955093 0);1093
node;3;3116;[1];POINT Z (410131.8803685984 5081040.854402468 0);1094
node;3;3133;[1 2];POINT Z (410130.7530543177 5081040.897415232 0);1100
node;3;3134;[1 2];POINT Z (410132.47590345406 5081038.2699528 0);1101
node;3;3138;[1 2];POINT Z (410127.02489185194 5081037.015468119 0);1103
node;3;3142;[2 1];POINT Z (410127.91784869 5081036.785956838 0);1104
node;3;3150;[1];POINT Z (410123.9525440975 5081041.103152417 0);1108
node;3;3158;[1 2];POINT Z (410125.6091857145 5081041.457705025 0);1110
node;3;3159;[1];POINT Z (410125.68650255294 5081041.326575392 0);1111
node;3;3163;[2 1];POINT Z (410126.00518258894 5081041.146574644 0);1113
node;3;3171;[2 1];POINT Z (410127.0079656332 5081042.236563626 0);1117
node;3;3181;[1 2];POINT Z (410114.7222039375 5081046.237826993 0);1123
node;3;3194;[1];POINT Z (410119.65563267336 5081047.738543367 0);1128
node;3;3196;[2 1];POINT Z (410119.9076285276 5081047.7314608265 0);1129
node;3;3203;[1];POINT Z (410109.474347589 5081053.2668086 0);1132
node;3;3207;[1];POINT Z (410110.41188725154 5081053.21476396 0);1133
node;3;3208;[1];POINT Z (410110.7090637551 5081053.238482272 0);1134
node;3;3209;[2 1];POINT Z (410110.7535146309 5081053.242029995 0);1135
node;3;3211;[2 1];POINT Z (410110.97075528064 5081053.245310669 0);1136
node;3;3220;[2 1];POINT Z (410108.3928809111 5081052.803681183 0);1139
node;3;3224;[2 1];POINT Z (410108.77550657454 5081052.788241837 0);1140
node;3;3231;[1];POINT Z (410109.5330095607 5081052.593919797 0);1141
node;3;3240;[1 2];POINT Z (410113.78484844253 5081054.350203653 0);1143
node;3;3243;[2 1];POINT Z (410104.1959899805 5081052.434143205 0);1145
node;3;3253;[1];POINT Z (410108.8985680778 5081053.823677597 0);1150
node;3;3254;[1];POINT Z (410108.9381351345 5081053.791191091 0);1151
node;3;3287;[1];POINT Z (410128.2885334125 5081044.438559896 0);1157
node;3;3294;[2 1];POINT Z (410132.6043111392 5081045.132086195 0);1159
node;3;3296;[2 1];POINT Z (410132.78127465834 5081045.128351051 0);1160
node;3;3297;[2 1];POINT Z (410132.983458963 5081045.128351051 0);1161
node;3;3301;[1];POINT Z (410134.5017879262 5081045.181309018 0);1162
node;3;3309;[1 2];POINT Z (410130.6915062372 5081045.054519771 0);1166
node;3;3316;[2 1];POINT Z (410133.53084787383 5081058.016374758 0);1170
node;3;3318;[1 2];POINT Z (410133.7192626766 5081057.788115333 0);1171
node;3;3324;[1 2];POINT Z (410135.36318234046 5081056.918569613 0);1173
node;3;3325;[1 2];POINT Z (410134.79764542315 5081056.527252368 0);1174
node;3;3328;[1 2];POINT Z (410135.0640504819 5081056.350034172 0);1175
node;3;3329;[1 2];POINT Z (410135.1845972946 5081056.78494035 0);1176
node;3;3332;[1 2];POINT Z (410135.41114592855 5081056.55338199 0);1177
node;3;3337;[1 2];POINT Z (410136.1473965412 5081056.7420932045 0);1179
node;3;3338;[1 2];POINT Z (410135.6227736925 5081056.692122301 0);1180
node;3;3351;[2 1];POINT Z (410135.8163340286 5081055.731980188 0);1184
node;3;3354;[2 1];POINT Z (410136.0966061956 5081055.661007714 0);1185
node;3;3355;[2 1];POINT Z (410136.13081924623 5081055.65201954 0);1186
node;3;3367;[1 2];POINT Z (410137.4678630088 5081055.6412567375 0);1191
node;3;3368;[2 1];POINT Z (410137.5020722607 5081055.603603236 0);1192
node;3;3380;[1 2];POINT Z (410136.2873288265 5081055.804120173 0);1199
node;3;3387;[2 1];POINT Z (410136.962527965 5081055.357362752 0);1203
node;3;3388;[2 1];POINT Z (410137.14667725656 5081055.298687733 0);1204
node;3;3389;[2 1];POINT Z (410137.3840854122 5081055.18855923 0);1205
node;3;3390;[2 1];POINT Z (410137.579969707 5081055.115441131 0);1206
node;3;3392;[2 1];POINT Z (410137.82730748126 5081054.989064167 0);1207
node;3;3394;[2 1];POINT Z (410138.058126183 5081054.843754707 0);1208
node;3;3396;[2 1];POINT Z (410138.346714497 5081054.639892106 0);1209
node;3;3405;[1 2];POINT Z (410129.4776374574 5081043.793017095 0);1214
node;3;3406;[1 2];POINT Z (410129.4448317645 5081043.755958812 0);1215
node;3;3409;[2 1];POINT Z (410129.7704586459 5081043.666046912 0);1216
node;3;3416;[2 1];POINT Z (410129.14383146324 5081043.479658844 0);1219
node;3;3430;[1 2];POINT Z (410129.23031792836 5081043.608756418 0);1224
node;3;3431;[1 2];POINT Z (410105.2995377661 5081052.698244032 0);1225
node;3;3447;[1 2];POINT Z (410108.2369375389 5081052.667111171 0);1230
node;3;3458;[2 1];POINT Z (410109.49796422076 5081056.368105801 0);1234
node;3;3472;[2 1];POINT Z (410116.91720771964 5081057.246743654 0);1239
node;3;3498;[2 1];POINT Z (410118.100958039 5081056.172789729 0);1248
node;3;3500;[2 1];POINT Z (410118.2666489328 5081056.166786959 0);1249
node;3;3506;[1 2];POINT Z (410115.0903197374 5081055.522726136 0);1251
node;3;3514;[1 2];POINT Z (410116.07344020094 5081054.513882313 0);1252
node;3;3515;[1 2];POINT Z (410116.40416283556 5081054.513809911 0);1253
node;3;3531;[2 1];POINT Z (410115.3366355898 5081055.511747805 0);1257
node;3;3539;[2 1];POINT Z (410116.6868484594 5081054.51996492 0);1258
node;3;3555;[1];POINT Z (410110.1897199495 5081054.119409321 0);1261
node;3;3565;[1 2];POINT Z (410111.07736714033 5081053.492632515 0);1263
node;3;3566;[1];POINT Z (410117.1005063006 5081055.090918656 0);1264
node;3;3590;[2 1];POINT Z (410126.78126024874 5081054.043259655 0);1267
node;3;3594;[1];POINT Z (410128.6682819098 5081052.894490401 0);1268
node;3;3604;[2 1];POINT Z (410131.483679672 5081051.525949645 0);1270
node;3;3605;[1];POINT Z (410131.6109824771 5081051.492579007 0);1271
node;3;3607;[2 1];POINT Z (410131.8685257956 5081051.446403081 0);1272
node;3;3609;[2 1];POINT Z (410132.30602834455 5081051.360489419 0);1273
node;3;3618;[1];POINT Z (410123.3996167881 5081048.47265049 0);1276
node;3;3623;[2 1];POINT Z (410123.7861129353 5081047.978489537 0);1277
node;3;3624;[1 2];POINT Z (410123.8879749099 5081047.851625077 0);1278
node;3;3625;[1 2];POINT Z (410110.9896247026 5081055.812148871 0);1279
node;3;3641;[2 1];POINT Z (410123.9931401898 5081056.253551128 0);1282
node;3;3643;[1];POINT Z (410124.2578853082 5081055.97905616 0);1283
node;3;3656;[2 1];POINT Z (410125.03807832085 5081055.927581589 0);1287
node;3;3657;[2 1];POINT Z (410125.06864683825 5081055.825418386 0);1288
node;3;3662;[1 2];POINT Z (410126.97392592405 5081055.850874382 0);1290
node;3;3665;[2 1];POINT Z (410127.21117753733 5081055.670132836 0);1291
node;3;3675;[1 2];POINT Z (410129.06318793574 5081055.1615188485 0);1292
node;3;3683;[1 2];POINT Z (410127.022877232 5081056.146096185 0);1294
node;3;3684;[1 2];POINT Z (410126.84737236705 5081054.878808616 0);1295
node;3;3700;[1];POINT Z (410129.0496054535 5081052.806429332 0);1301
node;3;3736;[1 2];POINT Z (410120.74692171 5081047.014614029 0);1307
node;3;3738;[2 1];POINT Z (410109.96562410536 5081056.498527515 0);1309
node;3;3789;[1 2];POINT Z (410126.9852109433 5081055.436542088 0);1320
node;3;3828;[1];POINT Z (410128.0564079593 5081052.03147888 0);1333
node;3;3843;[1];POINT Z (410130.4969061525 5081051.355428459 0);1336
node;3;3849;[1];POINT Z (410128.2204101213 5081051.9117446095 0);1338
node;3;3865;[1 2];POINT Z (410130.74822317826 5081051.013273956 0);1341
node;3;3866;[1 2];POINT Z (410130.6896834694 5081050.937576056 0);1342
node;3;3873;[1];POINT Z (410132.04634044814 5081050.867252845 0);1343
node;3;3890;[1];POINT Z (410118.62979242846 5081053.775125111 0);1348
node;3;3908;[2 1];POINT Z (410119.46892371535 5081053.454419793 0);1353
node;3;3924;[1 2];POINT Z (410121.7255382322 5081055.345717052 0);1361
node;3;3932;[2 1];POINT Z (410123.1820747939 5081055.129762296 0);1362
node;3;3952;[1];POINT Z (410110.1972528203 5081051.896920761 0);1367
node;3;3954;[1];POINT Z (410110.2571696299 5081051.854379827 0);1369
node;3;3966;[1];POINT Z (410110.5802336863 5081051.602470633 0);1374
node;3;3972;[1];POINT Z (410111.41700990545 5081051.572858699 0);1375
node;3;3981;[1];POINT Z (410110.33887821273 5081051.713748393 0);1378
node;3;3990;[1];POINT Z (410110.9762747574 5081051.479664245 0);1379
node;3;4016;[2 1];POINT Z (410110.6415044848 5081053.077933208 0);1386
node;3;4038;[1];POINT Z (410110.5325313933 5081053.262511018 0);1391
node;3;4075;[1 2];POINT Z (410133.24493109237 5081051.811634484 0);1404
node;3;4082;[1];POINT Z (410131.44382558344 5081051.192425614 0);1405
node;3;4099;[2 1];POINT Z (410131.9175001676 5081051.30271892 0);1412
node;3;4101;[1];POINT Z (410132.2063558224 5081051.058692647 0);1413
node;3;4103;[2 1];POINT Z (410132.3013111192 5081051.004352204 0);1414
node;3;4135;[1];POINT Z (410134.72201616503 5081049.179255193 0);1427
node;3;4143;[1];POINT Z (410135.36674339534 5081048.813997408 0);1430
node;3;4149;[1];POINT Z (410135.875243845 5081048.505105556 0);1432
node;3;4159;[1];POINT Z (410136.96891449083 5081047.800019118 0);1435
node;3;4167;[1];POINT Z (410137.4628584199 5081047.4376144605 0);1437
node;3;4169;[1];POINT Z (410137.5725588136 5081047.352506851 0);1439
node;3;4170;[1];POINT Z (410137.6323817201 5081047.306095125 0);1440
node;3;4184;[1];POINT Z (410135.06443954597 5081048.98536802 0);1444
node;3;4187;[1];POINT Z (410135.6574233526 5081048.637873615 0);1445
node;3;4212;[1 2];POINT Z (410123.18367008615 5081047.731012705 0);1450
node;3;4216;[1 2];POINT Z (410123.46702189295 5081047.764593377 0);1452
node;3;4218;[2 1];POINT Z (410123.9494805675 5081048.306821442 0);1453
node;3;4221;[1];POINT Z (410124.26741177245 5081048.233646799 0);1454
node;3;4222;[1 2];POINT Z (410123.8589301049 5081048.04774294 0);1455
node;3;4231;[1];POINT Z (410124.0099551327 5081048.619761973 0);1458
node;3;4232;[1];POINT Z (410124.1841035931 5081048.56214408 0);1459
node;3;4238;[1];POINT Z (410125.16518893687 5081048.04742995 0);1461
node;3;4242;[1];POINT Z (410125.2022899054 5081047.8183403425 0);1463
node;3;4243;[1];POINT Z (410125.21758665785 5081047.642427688 0);1464
node;3;4245;[1];POINT Z (410125.2327050675 5081047.494571501 0);1465
node;3;4256;[1];POINT Z (410126.0854356005 5081047.594290092 0);1469
node;3;4259;[1];POINT Z (410126.4117929625 5081047.557122286 0);1471
node;3;4262;[1];POINT Z (410126.53280261246 5081047.248918321 0);1472
node;3;4281;[1];POINT Z (410125.8439727666 5081048.753938021 0);1478
node;3;4287;[1];POINT Z (410126.6900167888 5081047.527036912 0);1479
node;3;4289;[1];POINT Z (410126.8772232429 5081047.199865717 0);1480
node;3;4291;[1];POINT Z (410126.57721050415 5081047.529544646 0);1481
node;3;4293;[1];POINT Z (410126.7349111798 5081047.247303072 0);1482
node;3;4306;[1];POINT Z (410128.74317515653 5081046.992472917 0);1485
node;3;4310;[1];POINT Z (410122.8200678098 5081053.498436143 0);1488
node;3;4323;[1];POINT Z (410124.0801856176 5081053.224409723 0);1490
node;3;4325;[2 1];POINT Z (410124.13764924096 5081053.20802045 0);1492
node;3;4340;[2 1];POINT Z (410124.323175897 5081048.006553083 0);1496
node;3;4381;[1];POINT Z (410126.83962661517 5081046.676036206 0);1500
node;3;4383;[1];POINT Z (410127.12425074144 5081046.652822182 0);1502
node;3;4387;[1];POINT Z (410127.3896980648 5081046.6992502315 0);1506
node;3;4391;[1];POINT Z (410127.96890104853 5081046.52734386 0);1508
node;3;4425;[2 1];POINT Z (410123.330596399 5081045.374131012 0);1520
node;3;4429;[1 2];POINT Z (410124.3428573505 5081044.952647215 0);1522
node;3;4430;[2 1];POINT Z (410124.44330317056 5081044.952011482 0);1523
node;3;4434;[1 2];POINT Z (410124.8484534518 5081044.850575969 0);1524
node;3;4448;[1 2];POINT Z (410120.97584192286 5081047.0986281 0);1533
node;3;4462;[1];POINT Z (410122.3869417115 5081046.9696287345 0);1537
node;3;4464;[1];POINT Z (410122.22852970747 5081047.11298407 0);1539
node;3;4483;[1];POINT Z (410120.1549968668 5081047.383306968 0);1546
node;3;4491;[1 2];POINT Z (410121.0679165686 5081047.111265796 0);1547
node;3;4497;[2 1];POINT Z (410126.5441816248 5081046.172729239 0);1551
node;3;4504;[1 2];POINT Z (410126.28161209665 5081046.267817187 0);1553
node;3;4534;[1];POINT Z (410127.6994917439 5081047.941579019 0);1567
node;3;4536;[1];POINT Z (410127.158014431 5081048.178756805 0);1569
node;3;4537;[1];POINT Z (410127.21704375657 5081048.015258313 0);1570
node;3;4565;[2 1];POINT Z (410127.931821409 5081048.419248885 0);1579
node;3;4581;[2 1];POINT Z (410129.2580010027 5081049.010770201 0);1587
node;3;4594;[1 2];POINT Z (410120.3292309924 5081043.562936628 0);1593
node;3;4597;[1 2];POINT Z (410120.9535172628 5081040.009383991 0);1595
node;3;4603;[1 2];POINT Z (410120.56551243144 5081039.795581824 0);1598
node;3;4612;[1 2];POINT Z (410130.7717033376 5081045.066121583 0);1603
node;3;4618;[1];POINT Z (410131.42940549535 5081044.50955524 0);1605
node;3;4633;[1];POINT Z (410134.175280929 5081049.456497898 0);1611
node;3;4636;[1];POINT Z (410135.0856188443 5081048.835068476 0);1612
node;3;4637;[1];POINT Z (410135.2737126686 5081048.74569793 0);1613
node;3;4654;[1];POINT Z (410136.4725996154 5081045.430145188 0);1620
node;3;4660;[2 1];POINT Z (410137.8407538385 5081045.152027663 0);1622
node;3;4681;[1];POINT Z (410138.4085064899 5081045.356993926 0);1630
node;3;4685;[1];POINT Z (410138.98557030095 5081045.341647578 0);1632
node;3;4690;[1 2];POINT Z (410132.7550709713 5081044.881645021 0);1634
node;3;4692;[2 1];POINT Z (410132.8446653945 5081044.744417554 0);1635
node;3;4697;[1 2];POINT Z (410132.3067908047 5081044.977988499 0);1638
node;3;4700;[1 2];POINT Z (410132.6161677801 5081044.951553294 0);1639
node;3;4703;[1];POINT Z (410119.9608931696 5081047.344323653 0);1641
node;3;4731;[1];POINT Z (410139.8420674134 5081044.147401514 0);1648
node;3;4736;[1 2];POINT Z (410139.22946349235 5081044.91640385 0);1650
node;3;4739;[1 2];POINT Z (410139.43782157014 5081044.953814813 0);1652
node;3;4747;[1 2];POINT Z (410133.01910408953 5081044.621906157 0);1656
node;3;4749;[1 2];POINT Z (410133.1236885535 5081044.471109938 0);1657
node;3;4750;[1 2];POINT Z (410132.486663613 5081044.218586185 0);1658
node;3;4778;[1 2];POINT Z (410137.6801346188 5081045.13814622 0);1671
node;3;4784;[2 1];POINT Z (410134.3783344662 5081045.3682280425 0);1674
node;3;4786;[1 2];POINT Z (410134.70758831565 5081044.93479341 0);1675
node;3;4791;[1 2];POINT Z (410135.43841467967 5081044.329202772 0);1677
node;3;4797;[1 2];POINT Z (410133.6255272126 5081044.519367544 0);1680
node;3;4799;[2 1];POINT Z (410133.8085163435 5081044.286653267 0);1681
node;3;4806;[1 2];POINT Z (410134.86886373436 5081044.073874649 0);1682
node;3;4813;[1];POINT Z (410133.8831511652 5081049.4284759825 0);1684
node;3;4817;[1 2];POINT Z (410134.2818684814 5081049.1027904395 0);1686
node;3;4820;[1 2];POINT Z (410134.1384599304 5081049.088241746 0);1688
node;3;4828;[1 2];POINT Z (410137.8504551798 5081044.2700261995 0);1693
node;3;4829;[1];POINT Z (410137.98175226175 5081044.1717776945 0);1694
node;3;4839;[1];POINT Z (410140.4523331581 5081042.0116012925 0);1698
node;3;4843;[2 1];POINT Z (410141.16923055524 5081041.330197702 0);1699
node;3;4845;[2 1];POINT Z (410141.479906252 5081041.088189576 0);1700
node;3;4846;[2 1];POINT Z (410141.66339050565 5081040.960306611 0);1701
node;3;4850;[1];POINT Z (410142.4130080589 5081040.72606336 0);1702
node;3;4853;[1];POINT Z (410122.85386966856 5081034.876246492 0);1704
node;3;4885;[2 1];POINT Z (410122.16934462456 5081035.50801311 0);1708
node;3;4888;[2 1];POINT Z (410122.63092578074 5081035.030010606 0);1709
node;3;4891;[2 1];POINT Z (410123.13784791855 5081034.6231691325 0);1710
node;3;4894;[2 1];POINT Z (410123.35839757795 5081034.413805876 0);1711
node;3;4896;[1];POINT Z (410123.54551966256 5081034.209372458 0);1712
node;3;4900;[1];POINT Z (410124.6793371405 5081033.191079828 0);1713
node;3;4904;[2 1];POINT Z (410126.0692040579 5081031.801722672 0);1714
node;3;4912;[2 1];POINT Z (410128.67356346006 5081029.712828833 0);1717
node;3;4931;[2 1];POINT Z (410136.26377815584 5081043.774812495 0);1723
node;3;4934;[1];POINT Z (410136.55873902695 5081043.453740544 0);1724
node;3;4941;[2 1];POINT Z (410139.98938332533 5081044.02303092 0);1725
node;3;4946;[1 2];POINT Z (410138.9801902555 5081043.322253272 0);1727
node;3;4962;[1];POINT Z (410140.2546267936 5081042.672787453 0);1730
node;3;4966;[2 1];POINT Z (410136.62925470376 5081043.45673696 0);1733
node;3;4976;[2 1];POINT Z (410136.38361110166 5081043.337923706 0);1736
node;3;4977;[1];POINT Z (410136.4044189539 5081043.319684724 0);1737
node;3;4984;[1 2];POINT Z (410137.27891410346 5081043.0252219755 0);1740
node;3;4987;[1];POINT Z (410137.53331755503 5081042.662844941 0);1741
node;3;4994;[1 2];POINT Z (410137.5275261408 5081043.052612276 0);1743
node;3;5013;[2 1];POINT Z (410137.6608025645 5081045.7576300865 0);1749
node;3;5015;[2 1];POINT Z (410137.86283530603 5081045.627219979 0);1750
node;3;5033;[1 2];POINT Z (410136.9086870683 5081044.19936112 0);1759
node;3;5040;[2 1];POINT Z (410140.4251372824 5081041.5074606165 0);1761
node;3;5041;[1];POINT Z (410140.65219865297 5081041.330422345 0);1762
node;3;5045;[2 1];POINT Z (410142.1983475417 5081039.945919191 0);1763
node;3;5050;[2 1];POINT Z (410144.0554729911 5081038.444833172 0);1764
node;3;5061;[1 2];POINT Z (410141.8553965323 5081041.391101405 0);1767
node;3;5062;[1 2];POINT Z (410141.8209695828 5081041.372784781 0);1768
node;3;5065;[1];POINT Z (410141.99969062774 5081041.11036167 0);1769
node;3;5073;[2 1];POINT Z (410141.94747121015 5081041.158164529 0);1772
node;3;5074;[2 1];POINT Z (410142.03216539085 5081041.068793981 0);1773
node;3;5101;[1 2];POINT Z (410144.59675295337 5081038.736976464 0);1780
node;3;5121;[1];POINT Z (410138.24666023295 5081039.208985749 0);1788
node;3;5128;[1];POINT Z (410139.38706181006 5081039.185332567 0);1789
node;3;5133;[1];POINT Z (410140.9507779427 5081039.093680233 0);1790
node;3;5143;[1];POINT Z (410136.11243605224 5081040.557941468 0);1793
node;3;5158;[2 1];POINT Z (410138.1389242768 5081040.2474191785 0);1795
node;3;5159;[1];POINT Z (410138.18444010965 5081040.245780609 0);1796
node;3;5167;[1];POINT Z (410139.6505604633 5081040.156884058 0);1798
node;3;5183;[1];POINT Z (410136.80250838445 5081041.291396432 0);1801
node;3;5195;[2 1];POINT Z (410138.8454819006 5081041.088798424 0);1803
node;3;5207;[1];POINT Z (410137.1245792849 5081041.713353057 0);1807
node;3;5218;[1 2];POINT Z (410138.73370951245 5081039.492850802 0);1810
node;3;5219;[1];POINT Z (410138.7002251586 5081039.678220694 0);1811
node;3;5221;[1];POINT Z (410138.6629570952 5081039.8915464915 0);1812
node;3;5222;[1];POINT Z (410138.5877621825 5081040.3852651715 0);1813
node;3;5230;[2 1];POINT Z (410137.62012686755 5081040.381799313 0);1815
node;3;5232;[1];POINT Z (410137.9756778583 5081040.413323366 0);1816
node;3;5235;[1];POINT Z (410138.34207317594 5081040.403326684 0);1817
